File,Date,Time,Image quality,Location,Session,DateStart,Classifier,CommentsImages,ColourMarkings,EventStart,EventEnd,Duration,Species,JumpoutUse,ParksStaff,DirectionTravel,Total,Horses,DogsOnLeash,DogsOffLeash,AdultFemale,AdultMale,AdultUnknown,Subadult,YLY,YOY,Folder 
M0012004.JPG,24-Dec-11,10:12 PM,Ok,Cell 23 2011/12,1,13-Dec-11,NH,,,,,,Red Fox,None,No,,1,,,,,,,,,,Session 1
M0017501.JPG,13-Jan-12,1:39 AM,Ok,Cell 23 2011/12,1,13-Dec-11,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 1
M0013202.JPG,03-Feb-12,8:23 PM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,,,,,,Lynx,None,No,,1,,,,,,,,,,Session 2
M0000101.JPG,20-Jan-12,6:18 PM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,first detection,,,,,Marten,None,No,,1,,,,,,,,,,Session 2
M0012904.JPG,03-Feb-12,2:52 AM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,last detection,,,,,Marten,None,No,,,,,,,,,,,,Session 2
M0002204.JPG,23-Jan-12,12:24 AM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,,,,,,Red Fox,None,No,,1,,,,,,,,,,Session 2
M0014801.JPG,11-Feb-12,11:03 PM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 2
M0015101.JPG,15-Feb-12,11:38 AM,Ok,Cell 23 2011/12,2,20-Jan-12,NH,"unk bird, likely gray jay",,,,,Unknown,None,No,,1,,,,,,,,,,Session 2
M0000902.JPG,01-Mar-12,12:16 PM,Ok,Cell 23 2011/12,3,27-Feb-12,NH,,,,,,Lynx,None,No,,1,,,,,,,,,,Session 3
M0000602.JPG,01-Mar-12,8:05 AM,Ok,Cell 23 2011/12,3,27-Feb-12,NH,first detection,,,,,Marten,None,No,,1,,,,,,,,,,Session 3
M0005101.JPG,26-Mar-12,3:58 PM,Ok,Cell 23 2011/12,3,27-Feb-12,NH,last detection,,,,,Marten,None,No,,1,,,,,,,,,,Session 3
M0003504.JPG,19-Mar-12,11:49 AM,Ok,Cell 23 2011/12,3,27-Feb-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 3
M0000101.JPG,26-Feb-12,10:26 PM,Ok,Cell 23 2011/12,3,27-Feb-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 3
M0014901.JPG,14-Apr-12,12:22 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 4
M0016104.JPG,19-Apr-12,9:43 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 4
M0026401.JPG,26-Apr-12,7:13 PM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,looks to be smaller size than previous detection,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 4
M0014502.JPG,12-Apr-12,7:15 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,,,,,,Lynx,None,No,,1,,,,,,,,,,Session 4
M0000201.JPG,27-Mar-12,3:16 PM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,first detection,,,,,Marten,None,No,,1,,,,,,,,,,Session 4
M0015803.JPG,18-Apr-12,1:53 PM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,last detection,,,,,Marten,None,No,,1,,,,,,,,,,Session 4
M0000604.JPG,28-Mar-12,11:26 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 4
M0008302.JPG,02-Apr-12,10:59 PM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 4
M0013505.JPG,08-Apr-12,11:51 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,unk bird sp,,,,,Unknown,None,No,,1,,,,,,,,,,Session 4
M0015202.JPG,17-Apr-12,7:56 AM,Ok,Cell 23 2011/12,4,27-Mar-12,NH,"was not interested in the tree, curious in another spot past the tree, perhaps scraps, only skeleton left from martens",could not see chest markings or other,2012-04-17 8:56,2012:04:17 08:56:41,30sec,Wolverine,None,No,,1,,,,,,,,,,Session 4
M0000201.JPG,27-May-12,7:31 PM,Ok,Cell 23 2011/12,5,1-May-12,NH,,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0003204.JPG,24-Jul-12,7:32 PM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,sow w left ear tag and one cub,,,,,Grizzly Bear,None,No,,2,,,,1,,,,1,,Session 7
M0004205.JPG,27-Jul-12,12:20 PM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,,,,,,Marten,None,No,,1,,,,,,,,,,Session 7
M0005904.JPG,06-Aug-12,5:49 AM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Session 7
M0001201.JPG,19-Jul-12,12:54 PM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Session 7
M0004102.JPG,27-Jul-12,2:21 AM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 7
M0000204.JPG,09-Jul-12,9:17 AM,Ok,Cell 23 2011/12,7,9-Jul-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Session 7
M0001004.JPG,18-Aug-12,10:21 PM,Ok,Cell 23 2011/12,8,13-Aug-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Session 8
M0002705.JPG,05-Sep-12,2:26 PM,Ok,Cell 23 2011/12,8,13-Aug-12,Code,,,,,,Hiker,None,Yes,,1,,,,,,,,,,Session 8
M0002601.JPG,27-Sep-12,6:14 PM,Ok,Cell 23 2011/12,9,21-Sep-12,Code,"Images 801 to 6105. Extended rubbing session, both sow and cub. Collared sow.",Dark sow. Cub light torso with dark legs.,18:12:32,18:19:35,0:07:32,Grizzly Bear,None,No,,2,,,,1,,,,1,,Cell 23_S9_22-Sept-12 to 30-Oct-12
M0006304.JPG,29-Sep-12,12:32 AM,Ok,Cell 23 2011/12,9,21-Sep-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 23_S9_22-Sept-12 to 30-Oct-12
M0007702.JPG,06-Oct-12,11:21 AM,Ok,Cell 23 2011/12,9,21-Sep-12,Code,Images 7701 to 7705. Just a few seconds sniffing tree.,,,,,Lynx,None,No,,3,,,,1,,,,,2,Cell 23_S9_22-Sept-12 to 30-Oct-12
M0009602.JPG,30-Oct-12,12:24 PM,Ok,Cell 23 2011/12,9,21-Sep-12,Code,,,,,,Hiker,None,Yes,,1,,,,,,,,,,Cell 23_S9_22-Sept-12 to 30-Oct-12
T0123701.JPG,10-Dec-11,6:59 PM,Ok,Cell 24 2011/12 ,1,7-Dec-11,NH,,,,,,Flying Squirrel,None,No,,1,,,,,,,,,,Session 1
M0000105.JPG,02-Jan-00,6:16 AM,Ok,Cell 24 2011/12 ,1,2-Jan-12,NH,"more than one individual at times, spent much of duration at site and ate most of the meat on the carcass",,,,,Lynx,None,No,,1,,,,,,,,,,Session 1
M0056101.JPG,10-Jan-00,8:44 PM,Ok,Cell 24 2011/12 ,1,2-Jan-12,NH,"does not climb tree, sniffs in area at the base and then keep going, does not explore fleshy skeleton that remains",broad ventral markings,2012-01-10 21:44,2012-01-10 21:47,6sec,Wolverine,None,No,,1,,,,,,,,,,Session 1
IMG_0150.JPG,09-Feb-12,12:16 AM,Ok,Cell 24 2011/12 ,2,31-Jan-12,NH,,,,,,Coyote,None,No,,,,,,,,,,,,Session 2
IMG_0001.JPG,31-Jan-12,5:14 PM,Ok,Cell 24 2011/12 ,2,31-Jan-12,NH,,,,,,Lynx,None,No,,,,,,,,,,,,Session 2
IMG_0204.JPG,10-Feb-12,11:48 AM,Ok,Cell 24 2011/12 ,2,31-Jan-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 2
IMG_0155.JPG,09-Feb-12,11:55 PM,Ok,Cell 24 2011/12 ,2,31-Jan-12,NH,,"similar broad ventral pattern as last detection, does reach up and cross lower barbs but may be covered by high lynx hair samples?",2012-02-09 23:55,2012-02-10 0:06,11min,Wolverine,None,No,,1,,,,,,,,,,Session 2
IMG_0054.JPG,12-Mar-12,7:14 PM,Ok,Cell 24 2011/12 ,3,24-Feb-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 3
IMG_0013.JPG,04-Mar-12,6:56 PM,Ok,Cell 24 2011/12 ,3,24-Feb-12,NH,2 lynx,,,,,Lynx,None,No,,1,,,,,,,,,,Session 3
IMG_0076.JPG,13-Mar-12,2:45 AM,Ok,Cell 24 2011/12 ,3,24-Feb-12,NH,looks at tree and then disappears,similar broad ventral pattern to previous,2012-03-13 2:45,2012-03-13 2:45,4sec,Wolverine,None,No,,1,,,,,,,,,,Session 3
IMG_0727.JPG,25-Mar-12,7:51 PM,Ok,Cell 24 2011/12 ,3,24-Feb-12,NH,,,2012-03-25 19:51,2012-03-25 19:56,5min,Wolverine,None,No,,1,,,,,,,,,,Session 3
IMG_0065.JPG,03-Apr-12,1:02 PM,Ok,Cell 24 2011/12 ,4,28-Mar-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 4
IMG_0237.JPG,27-Apr-12,9:26 AM,Ok,Cell 24 2011/12 ,4,28-Mar-12,NH,no collar or ear tags observated,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 4
IMG_0002.JPG,28-Mar-12,11:50 AM,Ok,Cell 24 2011/12 ,4,28-Mar-12,NH,,,,,,Lynx,None,No,,1,,,,,,,,,,Session 4
IMG_0074.JPG,04-Apr-12,8:18 AM,Ok,Cell 24 2011/12 ,4,28-Mar-12,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Session 4
IMG_0185.JPG,23-Apr-12,11:56 PM,Ok,Cell 24 2011/12 ,4,28-Mar-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 4
IMG_0111.JPG,07-May-12,7:08 PM,Ok,Cell 24 2011/12 ,5,2-May-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 5
IMG_0017.JPG,03-May-12,7:35 PM,Ok,Cell 24 2011/12 ,5,2-May-12,NH,"sow w two cubs, no collar or ear tags observed",,,,,Grizzly Bear,None,No,,3,,,,1,,,,2,,Session 5
IMG_0119.JPG,11-May-12,11:42 AM,Ok,Cell 24 2011/12 ,5,2-May-12,NH,"lone grizz, no ear tag or collar, seems smaller in size compared to the lone grizzly detection in previous session",,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
IMG_0003.JPG,02-May-12,9:10 PM,Ok,Cell 24 2011/12 ,5,2-May-12,NH,,,,,,Lynx,None,No,,1,,,,,,,,,,Session 5
IMG_0037.JPG,17-Jun-12,3:56 PM,Ok,Cell 24 2011/12 ,6,2-Jun-12,NH,,,,,,Hiker,None,No,,1,,,,,,,,,,Session 6
IMG_0015.JPG,08-Jun-12,5:48 AM,Ok,Cell 24 2011/12 ,6,2-Jun-12,NH,,,,,,White-tailed Deer,None,No,,,,,,,,,,,,Session 6
IMG_0017.JPG,09-Jul-12,4:37 AM,Ok,Cell 24 2011/12 ,7,8-Jul-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Session 7
IMG_0020.JPG,21-Aug-12,5:40 PM,Ok,Cell 24 2011/12 ,8,7-Aug-12,Code,Only 2 frames. Sniffs beside tree and moves on. ,Black,,,,Black Bear,None,No,,1,,,,,,1,,,,Cell 24S_S8_08-Aug-12 to 05-Sep-12
IMG_0069.JPG,27-Aug-12,5:22 AM,Ok,Cell 24 2011/12 ,8,7-Aug-12,Code,GB 104 + YLYcub.Images 0051 to 0073.,B&W image. Cub appears lighter than sow.,5:20:30,5:22:10,0:02:40,Grizzly Bear,None,No,,2,,,,1,,,,1,,Cell 24S_S8_08-Aug-12 to 05-Sep-12
IMG_0324.JPG,31-Aug-12,4:48 AM,Ok,Cell 24 2011/12 ,8,7-Aug-12,Code,"No collar/tags. Images 0051 to 0073. Rubs tree to left of wired one, sniffs at wired one, then moves back to rub on first tree again.","B&W image so hard to tell. Darker legs, lighter mid torso and around eyes.",4:46:49,4:50:06,0:03:57,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 24S_S8_08-Aug-12 to 05-Sep-12
IMG_0753.JPG,05-Sep-12,1:51 PM,Ok,Cell 24 2011/12 ,8,7-Aug-12,Code,,,,,,Hiker,None,Yes,,1,,,,,,,,,,Cell 24S_S8_08-Aug-12 to 05-Sep-12
M0001802.JPG,21-Sep-12,1:37 PM,Ok,Cell 24 2011/12 ,9,21-Sep-12,Code,Images 101 to 2504. No collar. Rubs tree.,Prob typical griz colouration. Hard to tell with B&W and lighting.,13:35:19,13:38:17,0:02:58,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 24_S9_21-Sept-12 to 29-Oct-12
M0005803.JPG,26-Sep-12,10:44 PM,Ok,Cell 24 2011/12 ,9,21-Sep-12,Code,,,,,,Elk,None,No,Left,2,,,,2,,,,,,Cell 24_S9_21-Sept-12 to 29-Oct-12
M0007303.JPG,16-Oct-12,9:10 PM,Ok,Cell 24 2011/12 ,9,21-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 24_S9_21-Sept-12 to 29-Oct-12
M0007803.JPG,30-Oct-12,9:54 AM,Ok,Cell 24 2011/12 ,9,21-Sep-12,Code,,,,,,Hiker,None,Yes,,2,,,,,,,,,,Cell 24_S9_21-Sept-12 to 29-Oct-12
M0013405.JPG,02-Jan-12,7:18 PM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,,,,,,Bobcat,None,No,,1,,,,,,,,,,Session 1
M0007304.JPG,30-Dec-11,9:00 AM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 1
M0006801.JPG,26-Dec-11,3:05 PM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 1
M0025101.JPG,03-Jan-12,11:16 PM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Session 1
M0009502.JPG,31-Dec-11,10:06 AM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 1
M0010005.JPG,01-Jan-12,3:08 AM,Ok,Cell 25 2011/12,1,10-Dec-11,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 1
M0003402.JPG,10-Jan-12,2:36 PM,Ok,Cell 25 2011/12,2,8-Jan-12,NH,,,,,,Bobcat,None,No,,1,,,,,,,,,,Session 2
M0000701.JPG,09-Jan-12,7:24 AM,Ok,Cell 25 2011/12,2,8-Jan-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 2
M0016602.JPG,11-Jan-12,11:47 AM,Ok,Cell 25 2011/12,2,8-Jan-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 2
M0020503.JPG,24-Feb-12,10:24 PM,Ok,Cell 25 2011/12,3,9-Feb-12,NH,,,,,,Bobcat,None,No,,,,,,,,,,,,Session 3
M0000304.JPG,17-Feb-12,7:28 AM,Ok,Cell 25 2011/12,3,9-Feb-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 3
M0042703.JPG,28-Feb-12,6:18 PM,Ok,Cell 25 2011/12,3,9-Feb-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 3
M0003601.JPG,17-Feb-12,1:41 PM,Ok,Cell 25 2011/12,3,9-Feb-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 3
M0000101.JPG,09-Feb-12,7:14 PM,Ok,Cell 25 2011/12,3,9-Feb-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 3
M0010204.JPG,17-Mar-12,7:05 AM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Session 4
M0012804.JPG,28-Mar-12,11:23 PM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 4
M0013301.JPG,29-Mar-12,3:07 PM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,no collar or eag tags,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 4
M0011003.JPG,18-Mar-12,11:21 AM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,gray jay,,,,,Other,None,No,,1,,,,,,,,,,Session 4
M0010602.JPG,17-Mar-12,7:30 PM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,,,,,,Red Fox,None,No,,1,,,,,,,,,,Session 4
M0011102.JPG,18-Mar-12,10:21 PM,Ok,Cell 25 2011/12,4,14-Mar-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 4
M0017905.JPG,12-May-12,9:54 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Bobcat,None,No,,1,,,,,,,,,,Session 5
M0024401.JPG,24-May-12,1:05 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Cougar,None,No,,1,,,,,,,,,,Session 5
M0010903.JPG,01-May-12,2:55 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Session 5
M0010103.JPG,30-Apr-12,6:23 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,"lone bear, large size",no obvious markings,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0015901.JPG,10-May-12,4:55 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,"lone bear, no tags or collar",no markings observed,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0016604.JPG,10-May-12,9:10 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,"no tags or collars, two bears",one lighter in color than the other - the one lighter in color has a similar u-shaped marking on right side of body ,,,,Grizzly Bear,None,No,,2,,,,,,,,,,Session 5
M0019703.JPG,17-May-12,3:46 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,sow w right ear tag and two cubs,,,,,Grizzly Bear,None,No,,3,,,,,,,,2,,Session 5
M0023302.JPG,19-May-12,7:34 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,lone large sized bear,u-shaped marking on side of body (different than the lighter colored bear observed with the detected pair of grizzly bears in previous detection,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0024602.JPG,26-May-12,6:14 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,"lone bear, no collar or tags, appears smaller in size",no obvious markings,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0026201.JPG,01-Jun-12,2:48 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,"light colored bear, this time arrives alone (assuming it was same bear that was detected as the previous pair)","no markings observed, right side of body not visible to camera so unable to detect markings similar to previous detection",,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 5
M0011302.JPG,03-May-12,5:18 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Session 5
M0000101.JPG,20-Apr-12,8:20 PM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Snowshoe Hare,None,No,,,,,,,,,,,,Session 5
M0024901.JPG,26-May-12,6:41 AM,Ok,Cell 25 2011/12,5,20-Apr-12,NH,,,,,,Wolf,None,No,,1,,,,,,,,,,Session 5
M0002403.JPG,13-Jun-12,10:56 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,Bobcat,None,No,,1,,,,,,,,,,Session 6
M0007301.JPG,26-Jun-12,7:25 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,Elk,None,No,,1,,,,,,,,,,Session 6
M0000101.JPG,06-Jun-12,8:14 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,"no tags or collar, large size",no obvious markings observed,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 6
M0000901.JPG,10-Jun-12,3:56 AM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,no tags or collar,no obvious markings observed,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 6
M0003501.JPG,17-Jun-12,8:42 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,no tags or collar,no obvious markings,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 6
M0005301.JPG,22-Jun-12,4:34 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,no obvious tags or color,nothing obvious but detection only lasted one second,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 6
M0004002.JPG,20-Jun-12,7:53 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Session 6
M0014404.JPG,01-Jul-12,8:25 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Session 6
M0015005.JPG,02-Jul-12,3:45 AM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,cows,,,,,Other,None,No,,1,,,,,,,,,,Session 6
M0000702.JPG,07-Jun-12,10:40 PM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 6
M0010905.JPG,28-Jun-12,3:28 AM,Ok,Cell 25 2011/12,6,6-Jun-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Session 6
M0066403.JPG,08-Aug-12,7:17 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,,,,,,Elk,None,No,,1,,,,,,,,,,Session 7
M0031302.JPG,23-Jul-12,7:32 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,"lone bear, no collar or tags, appears young and thin",,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Session 7
M0038401.JPG,25-Jul-12,11:09 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,cow w calf,,,,,Moose,None,No,,1,,,,,,,,,,Session 7
M0039401.JPG,27-Jul-12,3:37 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Session 7
M0000401.JPG,08-Jul-12,6:34 AM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,cows,,,,,Other,None,No,,,,,,,,,,,,Session 7
M0038004.JPG,25-Jul-12,8:20 AM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,,,,,,Richardson's Ground Squirrel,None,No,,1,,,,,,,,,,Session 7
M0067401.JPG,10-Aug-12,9:57 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Session 7
M0001002.JPG,08-Jul-12,6:54 PM,Ok,Cell 25 2011/12,7,7-Jul-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Session 7
M0003004.JPG,24-Aug-12,3:35 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,Cattle,,,,,Other,None,No,,5,,,,,,,,,,Cell 25_S8_21-Aug-12 to 25-Oct-12_stopped 30-Aug
M0010704.JPG,27-Aug-12,4:25 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,Images 9801 to 11805. Investigates camera then rubs both sides of marked tree.,"Large, very grizzled coat, ight colour with darker legs.",16:23:41,16:27:36,0:03:55,Grizzly Bear,None,No,,1,,,,,1,,,,,Cell 25_S8_21-Aug-12 to 25-Oct-12_stopped 30-Aug
M0012303.JPG,28-Aug-12,9:22 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,Images 11901 to 12804. Rubs tree.,Coat appears dark in B&W night time image.,21:20:58,21:25:32,0:04:30,Grizzly Bear,None,No,,1,,,,,1,,,,,Cell 25_S8_21-Aug-12 to 25-Oct-12_stopped 30-Aug
M0012904.JPG,30-Aug-12,7:30 AM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,,,,,,Red Squirrel,None,No,,1,,,,,,1,,,,Cell 25_S8_21-Aug-12 to 25-Oct-12_stopped 30-Aug
M0001003.JPG,26-Sep-12,2:58 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,Images 101 to 2604. Extended rubbing session. No collar/tags.,"Typical GB colouring. Gray/brown, grizzled.",13:54:38,14:03:19,0:08:41,Grizzly Bear,None,No,,1,,,,,,,1,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0002704.JPG,30-Sep-12,11:55 PM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0002805.JPG,01-Oct-12,2:08 AM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,"Images 2801 to 3205. No collar/tags. Very large bear, almost certainly male. Sniffs at tree but no rubbing.","Brown, lighter saddle, grizzled.",1:08:29,1:11:00,0:02:31,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0003301.JPG,02-Oct-12,12:59 AM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0003802.JPG,07-Oct-12,11:04 PM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0004801.JPG,06-Nov-12,2:22 AM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Bobcat,None,No,Right,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0005701.JPG,10-Nov-12,8:10 AM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0007902.JPG,12-Nov-12,10:14 AM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,"Images 7101 to 8305. No tags/collar. Same large, likely male bear as was at site October 1","Brown, lighter saddle, grizzled. Face brown.",10:10:04,10:16:23,0:06:19,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0008401.JPG,14-Nov-12,9:44 AM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0009002.JPG,16-Nov-12,5:59 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,"Images 8901 to 9204. Same large, likely male bear as at site","Brown, grizzled.",17:59:09,18:02:24,0:02:13,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0009303.JPG,17-Nov-12,2:23 PM,Ok,Cell 25 2011/12,8,21-Aug-12,Code,"Same large, probably male bear as visited site numerous times. Very brief visit this time.","Brown, grizzled.",,,,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
M0009402.JPG,25-Nov-12,3:20 AM,Ok,Cell 25 2011/12,11,25-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 25_S11_25-Sept-12 to 13-Dec-12
