"site","radius","Road_Hard Surface","Road_Vegetated Verge","Seismic line","Cut Blocks","Road_Trail (Vegetated)","Well Site","Reservoirs","Transmission Line","Pipeline","Rural (Residential_Industrial)","Other Disturbed Vegetation","Cultivation (Crop_Pasture/Bare Ground)","Borrow-Pits_Dugouts/Sumps","Canals","Industrial Site Rural","Road – Hard Surface","Road – Vegetated Verge","Rail – Hard Surface","Rail – Vegetated Verge","Mine Site","Rail_Hard Surface","Rail_Vegetated Verge","Urban","High Density Livestock Operation","Municipal (Water and Sewage)","dense_conifer","moderate_conifer","open_conifer","mixed","herb","snow_or_ice","shrub","barren","water","broadleaf","cloud_or_no_data","treed_wetland","agriculture","open_wetland","shadow_or_no_data","unknown","mean_ndvi_2008","mean_ndvi_2012","mean_tri"
"Cell R118",8500,0.22,0.43,0,11.65,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.24492376,36.38354591,3.538314121,0.412242407,2.323489036,0,2.865489381,4.372360054,14.83820856,0.021411572,0,0,0,0,0,0,6941.765823,7030.526957,2.596613665
"Cell R119",1000,0,0,0.1,19.11,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26553223,32.44210381,3.685545619,0,0.147580134,0,0,0,29.45911765,0,0,0,0,0,0,0,6401,6798.220339,2.485906869
"Cell R119",1250,0,0,0.1,17.98,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17302611,37.05152232,4.146863565,0.082842515,1.851636454,0,0.650894298,0,25.02271978,0.020388924,0,0,0,0,0,0,6514.119565,6836.782609,2.623511705
"Cell R119",1500,0.27,0.6,0.08,17.55,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.01480347,37.34858662,5.012725089,0.076394373,1.844666392,0,0.522768946,0,25.15450668,0.025464791,0,0,0,0,0,0,6597.75188,6895.338346,2.611249193
"Cell R119",1750,0.43,0.91,0.12,15.18,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.73733948,39.64840432,5.489513461,0.121607186,1.40599311,0,0.687768426,0,21.88123663,0.028063239,0,0,0,0,0,0,6722.291209,6925.758242,2.571926274
"Cell R119",2000,0.42,0.88,0.2,13.34,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.37749207,41.87071046,5.358272014,0.185700679,1.455337681,0,0.711702594,0,19.01923071,0.021485917,0,0,0,0,0,0,6796.821277,6964.680851,2.568688222
"Cell R119",2250,0.39,0.82,0.24,13.08,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.83640698,42.07491986,5.118795663,0.462762018,1.355350192,0,1.489013088,0,17.63439666,0.028294212,0,0,0,0,0,0,6851.757475,7002.372093,2.542619352
"Cell R119",250,0,0,0.67,2.01,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3817834,8.646211554,3.578169642,0,0,0,0,0,23.39326748,0,0,0,0,0,0,0,6391.333333,6775,1.826423875
"Cell R119",2500,0.37,0.77,0.24,13.39,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02695878,42.08781709,5.16948464,0.847368311,1.434723606,0,1.842595802,0,17.53599451,0.055003948,0,0,0,0,0,0,6883.833333,7014.986339,2.540685894
"Cell R119",2750,0.37,0.77,0.25,13.66,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.30819143,42.38966101,5.304358032,0.835482223,1.425233768,0,2.339992366,0,18.34779147,0.049245959,0,0,0,0,0,0,6855.284753,7013.217489,2.570964513
"Cell R119",3000,0.37,0.76,0.25,13.18,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.08799825,42.44314165,5.2951093,0.781187715,1.718260976,0,2.651184609,0,18.98169289,0.041380285,0,0,0,0,0,0,6841.064394,6992.871212,2.635136526
"Cell R119",3250,0.35,0.72,0.25,12.38,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.01839152,42.69449127,5.375304035,0.744145687,2.315301066,0,2.845262611,0,18.97180465,0.035258941,0,0,0,0,0,0,6803.033654,6947.116987,2.702069706
"Cell R119",3500,0.34,0.71,0.26,12.05,0.55,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,25.77844908,42.89995173,5.415797745,0.72905328,3.206892933,0,3.083040463,0,18.83766653,0.049110668,0,0,0,0,0,0,6756.437845,6894.466851,2.735733583
"Cell R119",3750,0.33,0.67,0.27,11.39,0.52,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,24.727275,43.1482896,5.489660964,0.769591698,3.527040943,0,3.252538919,0,19.04278636,0.042780849,0,0,0,0,0,0,6727.191336,6859.204573,2.794417598
"Cell R119",4000,0.31,0.63,0.26,10.45,0.47,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,24.0165781,43.65525682,5.462447153,0.744539324,3.430819087,0,3.194799047,0,19.45792528,0.037600355,0,0,0,0,0,0,6692.863057,6809.519108,2.869750882
"Cell R119",4250,0.29,0.6,0.25,9.62,0.42,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,23.12232884,43.94742232,5.494271642,0.719668677,3.646058851,0,3.192665742,0,19.84266011,0.034892931,0,0,0,0,0,0,6663.176966,6765.377341,2.950927759
"Cell R119",4500,0.28,0.57,0.25,8.83,0.39,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,22.25645727,44.25411874,5.716236396,0.763144643,4.104127321,0,3.365889471,0,19.49472645,0.045270739,0,0,0,0,0,0,6676.274937,6758.109807,3.009960585
"Cell R119",4750,0.26,0.54,0.24,8.25,0.36,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,21.72901712,44.57816599,5.928816249,0.724946411,4.632223497,0,3.754299673,0,18.61187298,0.040630802,0,0,0,0,0,0,6689.532984,6762.99925,3.054582868
"Cell R119",500,0,0,0.22,17.61,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.20950917,21.62488179,2.819617917,0,0,0,0,0,30.34574015,0,0,0,0,0,0,0,6249.875,6782.75,2.089450552
"Cell R119",5000,0.25,0.52,0.24,7.82,0.33,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,21.52417519,44.77408069,6.269607531,0.714694739,4.950735286,0,4.155178568,0,17.57139475,0.040107046,0,0,0,0,0,0,6720.805424,6786.12678,3.094410108
"Cell R119",5250,0.24,0.49,0.24,7.5,0.3,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,21.34704301,45.18237353,6.446448551,0.685543999,5.107379606,0,4.438913587,0,16.7558936,0.036378273,0,0,0,0,0,0,6742.807244,6798.790055,3.115924075
"Cell R119",5500,0.23,0.47,0.24,7.16,0.28,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.47413233,45.342429,6.606975371,0.644981829,5.298796359,0,4.815685639,0,15.78382831,0.033146319,0,0,0,0,0,0,6780.466068,6824.403253,3.127523614
"Cell R119",5750,0.23,0.46,0.25,6.77,0.26,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.68928236,45.49476314,6.697959716,0.598951344,5.49523975,0,4.988905369,0.000439808,15.00410894,0.030326689,0,0,0,0,0,0,6811.996403,6843.284687,3.120917165
"Cell R119",6000,0.22,0.45,0.26,6.43,0.24,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.77399191,45.60331876,6.761709249,0.571825368,5.605036176,0,5.282338838,0.050090913,14.32381485,0.027852115,0,0,0,0,0,0,6840.785412,6869.074353,3.091575452
"Cell R119",6250,0.23,0.46,0.27,6.04,0.23,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.98574206,45.58721176,6.824701161,0.555480239,5.701911184,0,5.679455841,0.067930025,13.57187842,0.025668509,0,0,0,0,0,0,6870.225652,6890.716087,3.070387623
"Cell R119",6500,0.23,0.47,0.28,5.79,0.22,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.93423255,45.85988317,6.84609477,0.555255407,5.799872225,0,5.902096119,0.128063089,12.94803805,0.026444206,0,0,0,0,0,0,6889.77471,6900.592237,3.056031692
"Cell R119",6750,0.23,0.46,0.28,5.72,0.21,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.94929248,46.06300016,6.884255833,0.539399485,5.874709307,0,6.029174638,0.19983203,12.43579515,0.02452165,0,0,0,0,0,0,6910.567014,6909.265823,3.045281664
"Cell R119",7000,0.23,0.45,0.28,5.8,0.2,0.02,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.92250149,46.47249806,6.863801407,0.524244421,5.886009924,0,6.156810399,0.223914983,11.9273979,0.022801382,0,0,0,0,0,0,6935.214508,6929.689465,3.033228462
"Cell R119",7250,0.22,0.45,0.29,5.89,0.19,0.02,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21.89046554,46.71298135,6.80378203,0.514875772,5.944641119,0,6.489224255,0.235740751,11.38429022,0.023981111,0,0,0,0,0,0,6966.588767,6952.425113,3.017609417
"Cell R119",750,0,0,0.1,24.03,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.92688281,23.92102428,4.462219806,0,0,0,0,0,36.68968863,0,0,0,0,0,0,0,6273.96875,6760.90625,2.269303667
"Cell R119",7500,0.23,0.45,0.31,6.02,0.2,0.02,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,22.0228649,46.813526,6.820577491,0.546135611,5.996912834,0,6.568308177,0.39356874,10.81466155,0.023426483,0,0,0,0,0,0,7001.395244,6978.706201,2.999828397
"Cell R119",7750,0.23,0.46,0.34,6.23,0.19,0.02,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,22.13064084,46.9757144,6.791329008,0.597131126,5.947993128,0,6.525899297,0.71432083,10.29310566,0.023848399,0,0,0,0,0,0,7029.660169,7002.541243,2.972412999
"Cell R119",8000,0.23,0.46,0.37,6.36,0.19,0.02,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,22.35495227,47.07055735,6.784891845,0.682608452,5.822018017,0,6.403725462,1.018041207,9.836783779,0.02640449,0,0,0,0,0,0,7056.149854,7026.397935,2.943510938
"Cell R119",8250,0.23,0.45,0.39,6.4,0.19,0.02,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,22.6638655,47.24836646,6.762199214,0.773874675,5.690486331,0,6.273042977,1.11770411,9.442243028,0.028200678,0,0,0,0,0,0,7084.52005,7046.716812,2.915076597
"Cell R119",8500,0.22,0.44,0,6.48,0.18,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,22.89252674,47.44171213,6.663607524,0.836060115,5.611727271,0,6.182834618,1.223154412,9.119019301,0.029341783,0,0,0,0,0,0,7105.639117,7061.40479,2.889073216
"Cell R120",1000,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01237291,71.09128273,4.927118055,4.900945609,0.827410651,0,3.040203304,0,0,0.200535228,0,0,0,0,0,0,8253.590164,7908.52459,2.104424895
"Cell R120",1250,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24189699,68.85337598,5.008727667,4.746190372,1.943472841,0,4.041210178,0,0,0.165011845,0,0,0,0,0,0,8175.712766,7836.106383,2.332592202
"Cell R120",1500,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34479677,67.80799065,6.029591478,4.366420367,1.648109365,0,4.668033466,0,0,0.134969596,0,0,0,0,0,0,8110.890511,7753.715328,2.456397144
"Cell R120",1750,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00654206,67.48224308,5.817498156,4.143843138,3.465214062,0,3.86123368,0,0.111090697,0.112252956,0,0,0,0,0,0,8057.683333,7716.788889,2.550184485
"Cell R120",2000,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71670144,65.0881324,6.54887726,4.275715413,4.60084873,0,5.447896892,0,0.225185828,0.096573512,0,0,0,0,0,0,7976.66805,7668.506224,2.59586812
"Cell R120",2250,0,0,0.27,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23745018,62.84930155,7.193682704,4.852540247,5.564981984,0.187918043,6.448991202,0,0.492789455,0.172286478,0,0,0,0,0,0,7927.62116,7666.883959,2.656133499
"Cell R120",2500,0.03,0.09,0.26,0,0.03,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0027487,59.56357219,7.514970234,5.211259079,7.655491305,0.178762832,7.746333336,0,0.904827864,0.221978355,0,0,0,0,0,0,7867.140921,7635.452575,2.716970374
"Cell R120",2750,0.21,0.46,0.26,0,0.03,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17503777,56.01000241,8.109103409,5.575859706,9.875305588,0.147737878,8.697596383,0,1.103198732,0.306112403,0,0,0,0,0,0,7813.425629,7601.19222,2.683452824
"Cell R120",3000,0.24,0.53,0.26,0,0.03,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.663046325,54.82339826,8.084464853,5.777432072,10.69198666,0.124140856,9.381807225,0,1.147584471,0.306092845,0,0,0,0,0,0,7767.370019,7579.867173,2.643307845
"Cell R120",3250,0.25,0.53,0.27,0,0.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.501440266,54.80561326,8.222355479,5.905044259,10.2246771,0.105776824,9.481075317,0,1.461049201,0.292926831,0,0,0,0,0,0,7733.713366,7555.025765,2.617683104
"Cell R120",3500,0.24,0.5,0.27,0,0.02,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.822108429,54.69742445,7.914299978,5.942628794,9.988438905,0.091205527,9.311452008,0,1.954108539,0.278293786,0,0,0,0,0,0,7703.319502,7526.40249,2.605736004
"Cell R120",3750,0.22,0.48,0.3,0,0.03,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06114853,54.42179677,7.893039405,6.037254718,9.838229311,0.079450148,9.01971235,0,2.379164636,0.270167508,0,0,0,0,0,0,7666.434053,7493.628297,2.584107732
"Cell R120",4000,0.21,0.45,0.33,0,0.05,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21149319,53.9518862,7.979856952,6.316723847,9.761008904,0.069829231,8.837480331,0,2.561015107,0.310672612,0,0,0,0,0,0,7628.559536,7473.157007,2.569019212
"Cell R120",4250,0.2,0.43,0.35,0,0.07,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28226487,53.90518365,8.08384286,6.432661306,9.461757228,0.061855651,8.741909186,0,2.713062164,0.317431831,0,0,0,0,0,0,7598.735514,7447.561682,2.579071287
"Cell R120",4500,0.19,0.41,0.36,0.06,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58185237,53.54931349,8.011811657,6.452283561,9.388712686,0.055173714,8.745398638,0,2.889257155,0.326165355,0,0,0,0,0,0,7560.033306,7414.413822,2.580768986
"Cell R120",4750,0.19,0.39,0.38,0.13,0.12,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85321336,53.56619139,7.999218237,6.508259833,9.308327716,0.04951879,8.381970844,0,2.983093702,0.35017901,0,0,0,0,0,0,7553.211712,7409.774024,2.571241215
"Cell R120",5000,0.18,0.38,0.39,0.17,0.13,0,0,0,0.36,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13121242,53.01495526,7.997455052,6.698520582,9.43492542,0.044690708,8.198140103,0,3.089620082,0.390454978,0,0,0,0,0,0,7548.549696,7409.975659,2.567644398
"Cell R120",5250,0.18,0.37,0.41,0.2,0.14,0,0,0,0.37,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.38847073,52.41601792,7.903093334,6.734229781,9.651015387,0.04053579,8.25492143,0,3.200155611,0.41153439,0,0,0,0,0,0,7547.688889,7414.309259,2.565199392
"Cell R120",5500,0.17,0.35,0.42,0.21,0.14,0.02,0,0,0.37,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68337155,51.65829565,7.77375889,6.922542982,9.922980627,0.036934469,8.32604231,0,3.198490502,0.477558423,0,0,0,0,0,0,7547.869955,7414.401345,2.560469503
"Cell R120",5750,0.17,0.36,0.43,0.19,0.14,0.04,0,0,0.38,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76387846,50.86641571,7.676881483,7.17700085,10.39077424,0.033792596,8.236343434,0,3.330626178,0.524264431,0,0,0,0,0,0,7541.848016,7411.18135,2.554813717
"Cell R120",6000,0.17,0.35,0.44,0.23,0.14,0.04,0,0,0.38,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86445722,49.81077909,7.673466438,7.501005326,10.58816344,0.031035214,8.322452932,0,3.603181193,0.605436253,0,0,0,0,0,0,7535.130969,7411.791962,2.539409842
"Cell R120",6250,0.16,0.34,0.45,0.37,0.13,0.04,0,0,0.37,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77975273,48.58230279,7.708186657,7.860731127,11.02250924,0.028602053,8.524818373,0,3.787417829,0.705658208,0,0,0,0,0,0,7519.570377,7404.281074,2.518104565
"Cell R120",6500,0.16,0.33,0.46,0.44,0.14,0.04,0,0,0.37,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6515446,47.4078142,7.510659351,8.358368312,11.6386059,0.026444206,8.622125226,0,3.931074997,0.85334262,0,0,0,0,0,0,7507.420249,7400.70229,2.499508492
"Cell R120",6750,0.16,0.33,0.46,0.54,0.15,0.04,0,0,0.37,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54143407,46.49710203,7.488084525,8.760773796,11.81746048,0.02452165,8.502472966,0,4.366794846,1.001335921,0,0,0,0,0,0,7486.215396,7385.128423,2.486422295
"Cell R120",7000,0.17,0.35,0.47,0.56,0.14,0.05,0,0,0.38,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41066631,45.73149598,7.487636474,9.06697861,11.92539299,0.022801382,8.604419007,0,4.650964499,1.099626284,0,0,0,0,0,0,7466.274584,7371.326524,2.477551953
"Cell R120",7250,0.18,0.37,0.47,0.59,0.14,0.05,0,0,0.39,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40306128,44.95484999,7.472098816,9.390625533,11.98133206,0.021255985,8.629134112,0,4.925171639,1.222451007,0,0,0,0,0,0,7450.099582,7358.212978,2.48146963
"Cell R120",750,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82722384,71.3753464,5.128998144,4.509683963,0,0,3.903938128,0,0,0.254647909,0,0,0,0,0,0,8334.351351,7979.567568,1.867371868
"Cell R120",7500,0.18,0.37,0.47,0.6,0.14,0.04,0,0,0.39,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.30371449,44.34456587,7.487910628,9.68580774,11.96289087,0.019862537,8.53084567,0,5.312581476,1.351802687,0,0,0,0,0,0,7435.032278,7344.151433,2.488674631
"Cell R120",7750,0.18,0.37,0.48,0.66,0.13,0.05,0,0,0.39,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.30662768,43.87022385,7.409108525,9.983083056,11.86033671,0.018601752,8.494061316,0,5.586366212,1.471573985,0,0,0,0,0,0,7424.202592,7339.220062,2.491500125
"Cell R120",8000,0.18,0.36,0.48,0.7,0.12,0.05,0,0,0.38,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46953004,43.3735296,7.395640769,10.32378948,11.81440876,0.017457308,8.454867785,0,5.601958629,1.548800999,0,0,0,0,0,0,7417.720647,7338.942486,2.492704499
"Cell R120",8250,0.18,0.36,0.48,0.77,0.12,0.04,0,0,0.38,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88928572,42.88070914,7.233236441,10.51296379,11.74731361,0.01641532,8.434588591,0,5.654390276,1.631080895,0,0,0,0,0,0,7412.086783,7335.894015,2.493522717
"Cell R120",8500,0.17,0.36,0,0.86,0.11,0,0,0,0.37,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16767596,42.34096802,7.150201722,10.78993193,11.68445906,0.018073259,8.455048887,0,5.634126402,1.759499289,0,0,0,0,0,0,7411.568512,7336.221258,2.489862893
"Cell R121",1000,0,0,0.53,1.11,0.5,0.29,0,0,1.32,0.95,0.68,0,0,0,0,1.55,3.03,0,0,0,0,0,0,0,0,0.775996016,28.61993686,6.932850618,29.08960226,19.37108967,0,11.24084818,0,0,3.969547513,0,0,0,0,0,0,7756.189655,7768.741379,1.003380557
"Cell R121",1250,1.14,2.26,0.47,2.95,0.38,0.18,0,0,1.1,0.61,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144650497,27.68421163,6.156214228,30.70788708,18.32185726,0,11.55688137,0,0,4.428193874,0,0,0,0,0,0,7829.186813,7852.472527,1.265105061
"Cell R121",1500,0.9,1.8,0.6,2.9,0.31,0.13,0,0,0.93,0.42,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911408735,26.77000198,5.322127714,31.54853182,16.68280423,0,12.75410642,0,0,5.010933703,0,0,0,0,0,0,7887.189394,7896.886364,1.348642384
"Cell R121",1750,0.74,1.48,0.68,3.95,0.25,0.09,0,0,0.81,0.31,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067239817,26.7117797,4.884849287,32.63045436,16.00620038,0,12.3925438,0,0,5.306858417,0,0,0,0,0,0,7941.241758,7945.186813,1.394622661
"Cell R121",2000,0.62,1.26,0.8,4,0.19,0.07,0,0,0.72,0.24,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441823501,28.04596674,4.673624568,34.24289628,13.68482642,0,11.55518326,0,0,5.355614765,0,0,0,0,0,0,7976.288136,7972.381356,1.458441377
"Cell R121",2250,0.54,1.1,0.87,3.67,0.15,0.06,0,0,0.64,0.19,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.823553014,29.49025396,4.356170888,34.48997518,12.20619255,0,11.35165018,0,0,5.282140779,0,0,0,0,0,0,8011.405316,7988.272425,1.518507218
"Cell R121",250,5.01,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458366236,43.33064602,10.63718314,35.15502718,9.672732001,0,0.045461644,0,0,0.700050626,0,0,0,0,0,0,7572,7400.25,0.42354844
"Cell R121",2500,0.47,0.97,0.91,3.09,0.12,0.05,0,0,0.58,0.15,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.124554065,30.74881942,4.101437685,34.13118904,11.22068789,0,11.1890802,0,0,5.48417907,0,0,0,0,0,0,8036.442623,8010.005464,1.567141818
"Cell R121",2750,0.42,0.86,0.87,2.58,0.1,0.04,0,0,0.52,0.13,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.115855854,31.64132808,4.033667121,33.40863262,11.12457622,0,11.20959251,0,0,5.466298611,0,0,0,0,0,0,8057.715884,8016.302013,1.611194759
"Cell R121",3000,0.38,0.78,0.87,2.3,0.08,0.03,0,0,0.48,0.11,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.150543667,31.8840354,3.787546021,32.72181263,11.76563384,0,11.14938129,0,0,5.541005024,0,0,0,0,0,0,8076.640301,8033.623352,1.6322061
"Cell R121",3250,0.35,0.71,0.82,2.08,0.07,0.03,0,0,0.44,0.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.389541268,32.89727517,3.694440865,32.34010926,11.63281065,0.040683394,10.41771548,0,0,5.587381504,0,0,0,0,0,0,8090.913462,8038,1.659346583
"Cell R121",3500,0.32,0.66,0.78,2,0.06,0.02,0,0,0.42,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.963427263,34.81575529,3.560000709,31.58046271,10.98557527,0.035079049,9.711512899,0,0,5.348148006,0,0,0,0,0,0,8094.362881,8032.419668,1.690252599
"Cell R121",3750,0.3,0.62,0.77,1.93,0.05,0.02,0,0,0.4,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.280187197,35.94514242,3.372839605,31.15293633,10.6183762,0.030557749,9.220161257,0,0,5.379764525,0,0,0,0,0,0,8095.121394,8028.081731,1.738809192
"Cell R121",4000,0.28,0.58,0.76,1.96,0.05,0.03,0,0,0.38,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429140948,36.19771459,3.215954311,30.39714766,10.69203843,0.026857397,9.028173205,0,0,6.012941368,0,0,0,0,0,0,8092.301486,8019.750531,1.79744955
"Cell R121",4250,0.26,0.54,0.77,1.84,0.04,0.03,0,0,0.36,0.09,0.04,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.680672449,36.3902526,3.16299293,29.63254895,10.83406714,0.023790635,8.722249796,0,0,6.553394453,0,0,0,0,0,0,8094.822201,8019.37159,1.843441143
"Cell R121",4500,0.24,0.51,0.77,1.7,0.05,0.03,0,0,0.34,0.08,0.03,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858532628,36.03025057,3.240191389,29.35697262,10.79685531,0.021220659,8.559330204,0,0,7.136616722,0,0,0,0,0,0,8098.20251,8022.686192,1.874612286
"Cell R121",4750,0.23,0.48,0.75,1.54,0.05,0.03,0,0,0.32,0.07,0.03,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,4.956027423,35.54839722,3.257715165,29.41986667,10.98591936,0.019045688,8.325560244,0,0,7.487441373,0,0,0,0,0,0,8106.829452,8027.167543,1.886201441
"Cell R121",500,2.73,5.32,0.53,0,0.78,0,0,0,2.26,2.32,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229183118,32.63733207,9.526741706,29.5004093,15.02076119,0,10.77650114,0,0,2.308830684,0,0,0,0,0,0,7568.933333,7541.666667,0.461355876
"Cell R121",5000,0.22,0.46,0.73,1.39,0.05,0.02,0,0,0.31,0.06,0.03,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019097786,35.33405064,3.349590897,29.26724475,11.04131544,0.024064227,8.193892907,0,0,7.77071658,0,0,0,0,0,0,8113.237483,8029.812585,1.888212972
"Cell R121",5250,0.21,0.44,0.73,1.26,0.06,0.02,0,0,0.29,0.07,0.02,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061905775,35.2376194,3.432043958,29.10961234,10.84605895,0.021826964,7.950106053,0,0,8.340800835,0,0,0,0,0,0,8121.723692,8033.462769,1.895510393
