CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
7,8250,4007,215115354.2,1326,9773,8447,5993.833791,2138.106868
8,8250,4011,215330093.8,1422,9441,8019,7161.230865,1238.733611
9,8250,4017,215652203.1,4425,8938,4513,7881.204879,494.604375
10,8250,4009,215222724,-779,9915,10694,5201.900973,2839.435204
11,8250,4022,215920627.6,-195,9388,9583,5951.2546,2385.672578
12,8250,4021,215866942.7,700,9982,9282,4354.481472,2456.952506
13,8250,4014,215491148.5,1189,9358,8169,6303.944943,1951.897616
14,8250,4014,215491148.5,4359,8955,4596,8009.274788,548.0270611
16,8250,4019,215759572.9,-1724,9981,11705,5246.454093,2696.236385
17,8250,4007,215115354.2,-1894,9971,11865,6223.367607,2196.872593
18,8250,4010,215276408.9,850,9982,9132,4796.100748,2606.151282
19,8250,4012,215383778.7,716,9829,9113,4897.020937,2517.606501
20,8250,4012,215383778.7,3349,9341,5992,7613.758225,545.6843914
21,8250,4015,215544833.3,6259,9040,2781,8177.94122,347.0522953
22,8250,4012,215383778.7,-1894,9795,11689,4856.419242,2735.964803
23,8250,4007,215115354.2,-10,9874,9884,6002.217619,2432.076098
24,8250,4014,215491148.5,784,9694,8910,6226.061784,2269.021716
25,8250,4010,215276408.9,1249,9683,8434,6587.924439,1947.952664
26,8250,4014,215491148.5,5222,8935,3713,7807.81141,474.2722498
27,8250,4014,215491148.5,1032,9683,8651,6572.89711,2193.591465
28,8250,4016,215598518.2,1387,9157,7770,6965.099104,1776.33324
29,8250,4017,215652203.1,1387,9040,7653,7016.547423,1689.597833
31,8250,4014,215491148.5,1475,9931,8456,7082.470105,1585.303963
32,8250,4009,215222724,1694,8887,7193,7157.584934,1002.431969
33,8250,4017,215652203.1,1522,9931,8409,7062.988549,1391.028797
34,8250,4014,215491148.5,2277,8887,6610,6954.144993,952.7640779
10A,8250,4016,215598518.2,-779,9971,10750,4978.877241,2850.027741
10NE,8250,4010,215276408.9,-779,9915,10694,5141.437157,2811.149968
10NW,8250,4009,215222724,-1875,9784,11659,5618.237965,2602.767785
10SW,8250,4018,215705888,-779,9951,10730,5401.996516,2807.479592
11NE,8250,4012,215383778.7,-195,9784,9979,5757.074776,2491.738988
11NW,8250,4008,215169039.1,-195,9784,9979,5846.867265,2491.312122
11SE,8250,4010,215276408.9,-195,9971,10166,6035.122444,2284.814154
17NW,8250,4009,215222724,-471,9971,10442,6006.647792,2373.374369
17SE,8250,4011,215330093.8,-1894,9982,11876,5883.83994,2487.109232
17SW,8250,4023,215974312.5,-1894,9942,11836,5407.055431,2696.599245
22S,8250,4011,215330093.8,-1894,9828,11722,4729.470706,2727.258667
23S,8250,4022,215920627.6,981,9773,8792,4760.695425,2390.703025
24S,8250,4012,215383778.7,651,9694,9043,6217.669741,2268.935075
27A,8250,4009,215222724,784,9694,8910,6829.829134,1932.271669
2A,8250,4008,215169039.1,-384,9275,9659,6505.296657,1774.02466
5NE,8250,4010,215276408.9,-1875,9827,11702,4839.492519,2515.058044
5NW,8250,4008,215169039.1,-1875,9827,11702,5130.823104,2536.615893
5SE,8250,4014,215491148.5,-1875,9827,11702,5175.677877,2710.26322
6NE,8250,4013,215437463.6,1142,9386,8244,6131.815599,2094.831003
6NW,8250,4009,215222724,383,9784,9401,5971.539287,2430.297656
6SW,8250,4013,215437463.6,-195,9784,9979,5712.725642,2610.359876
Cell 1 2011/12,8250,4006,215061669.3,-2000,9230,11230,6048.454568,2188.084794
Cell 1 SW 2013,8250,4011,215330093.8,-1970,9468,11438,5699.267514,2240.389376
Cell 10 2011/12,8250,4009,215222724,-779,9915,10694,5201.900973,2839.435204
Cell 10 NE 2011/12,8250,4010,215276408.9,-779,9915,10694,5141.437157,2811.149968
Cell 10 NW 2011/12,8250,4009,215222724,-1875,9784,11659,5618.237965,2602.767785
Cell 10 SE 2013,8250,4008,215169039.1,383,9784,9401,5972.458583,2429.903765
Cell 10 SW 2011/12,8250,4018,215705888,-779,9951,10730,5401.996516,2807.479592
Cell 10-A 2011/12,8250,4016,215598518.2,-779,9971,10750,4978.877241,2850.027741
Cell 11 NE 2011/12,8250,4012,215383778.7,-195,9784,9979,5757.074776,2491.738988
Cell 11 NW 2013,8250,4009,215222724,-384,9275,9659,6412.943128,1849.258753
Cell 11 SW 2013,8250,4009,215222724,851,9386,8535,6188.282614,2117.072645
Cell 12 2013,8250,4010,215276408.9,1326,9773,8447,5992.797756,2137.931914
Cell 13 2013,8250,4014,215491148.5,1422,9715,8293,7145.896612,1240.082901
Cell 14 2013,8250,4011,215330093.8,1848,8842,6994,7813.985041,924.5825902
Cell 15 2013,8250,4008,215169039.1,5348,8938,3590,8083.575349,507.1832102
Cell 15-A 2013,8250,4016,215598518.2,5348,8880,3532,8110.639193,457.885147
Cell 16 2013,8250,4014,215491148.5,5452,8942,3490,8103.902342,401.9075591
Cell 17 NW 2011/12,8250,4009,215222724,-471,9971,10442,6006.647792,2373.374369
Cell 17 NW 2013,8250,4014,215491148.5,-1875,9827,11702,5454.387145,2485.831205
Cell 17 SE 2013,8250,4008,215169039.1,-1875,9784,11659,5617.728543,2602.892618
Cell 17 SW 2013,8250,4013,215437463.6,-1875,9827,11702,5780.336656,2405.072818
Cell 18 2011/12,8250,4010,215276408.9,850,9982,9132,4796.100748,2606.151282
Cell 18 NE 2013,8250,4010,215276408.9,-195,9784,9979,5804.499252,2567.334028
Cell 18 NW 2013,8250,4010,215276408.9,-1875,9827,11702,5159.222195,2703.634553
Cell 18 SE 2013,8250,4013,215437463.6,-195,9784,9979,5756.580613,2491.62512
Cell 18 SSE 2013,8250,4006,215061669.3,-195,9784,9979,5895.222416,2460.368896
Cell 19 NW 2013,8250,4010,215276408.9,851,9386,8535,6139.728429,2171.937737
Cell 2 2011/12,8250,4010,215276408.9,-384,9275,9659,6270.286035,1947.266738
Cell 2 NE 2013,8250,4011,215330093.8,-2000,9096,11096,6507.76739,1779.983773
Cell 2 SW 2013,8250,4005,215007984.5,-2000,9230,11230,6047.057678,2188.768695
Cell 20 2013,8250,4011,215330093.8,1090,9773,8683,6177.958364,2061.728058
Cell 21 2013,8250,4010,215276408.9,1466,9211,7745,7018.134165,1304.898668
Cell 22 2013,8250,4015,215544833.3,4359,8938,4579,7855.590535,532.263284
Cell 23 2013,8250,4010,215276408.9,4359,8938,4579,7987.968828,554.3286738
Cell 24 2013,8250,4015,215544833.3,5452,8933,3481,8095.878705,385.0519442
Cell 25 NE 2013,8250,4011,215330093.8,-779,9915,10694,5203.609574,2839.800677
Cell 25 SE 2013,8250,4018,215705888,-779,9951,10730,5401.996516,2807.479592
Cell 26 NE 2013,8250,4023,215974312.5,-195,9388,9583,5950.180711,2386.348098
Cell 26 NNW 2013,8250,4011,215330093.8,-779,9915,10694,5141.995263,2811.021694
Cell 26 NW 2013,8250,4017,215652203.1,-779,9971,10750,4978.016181,2850.195364
Cell 27 NW 2013,8250,4011,215330093.8,-195,9971,10166,6035.57467,2284.708796
Cell 28 2013,8250,4023,215974312.5,700,9982,9282,4354.295799,2456.662523
Cell 29 2013,8250,4009,215222724,1189,9358,8169,6304.02669,1951.1812
Cell 3 NE 2013,8250,4006,215061669.3,-384,8957,9341,6998.155766,1297.425531
Cell 3 NW 2013,8250,4008,215169039.1,-2000,9096,11096,6371.390968,1783.797262
Cell 30 2013,8250,4011,215330093.8,3349,8798,5449,7894.44378,528.7150264
Cell 31 2013,8250,4022,215920627.6,4359,8955,4596,8090.148185,533.7209995
Cell 32 2013,8250,4017,215652203.1,5634,9040,3406,8222.12945,407.1465851
Cell 33 NE 2013,8250,4009,215222724,-471,9971,10442,6005.555001,2374.357477
Cell 33 SE 2013,8250,4024,216027997.4,-1894,9942,11836,5406.9334,2696.583699
Cell 33 SW 2013,8250,4008,215169039.1,-1724,9981,11705,5262.743762,2704.213323
Cell 34 N 2013,8250,4009,215222724,-782,9982,10764,6031.251185,2313.203312
Cell 34 NW 2013,8250,4007,215115354.2,-1894,9971,11865,6223.367607,2196.872593
Cell 34 SE 2013,8250,4010,215276408.9,-1894,9982,11876,5880.492768,2488.779329
Cell 35 2013,8250,4005,215007984.4,355,9982,9627,4748.588764,2628.846243
Cell 37 2013,8250,4013,215437463.6,3349,9341,5992,7618.552205,544.4219865
Cell 38 2013,8250,4020,215813257.8,6259,9040,2781,8184.221144,343.6020616
Cell 39 2013,8250,4011,215330093.8,6375,9040,2665,8250.703067,346.5867997
Cell 4 2013,8250,4012,215383778.7,1373,9275,7902,7399.757228,914.1712963
Cell 40 NE 2013,8250,4007,215115354.2,-1894,9828,11722,4926.281507,2714.178972
Cell 41 N 2013,8250,4020,215813257.8,-1894,9795,11689,5835.946766,2441.128422
Cell 41 NW 2013,8250,4006,215061669.3,-1894,9844,11738,5524.419121,2608.111337
Cell 42 NW 2013,8250,4017,215652203.1,-10,9874,9884,5994.30346,2432.36816
Cell 43 2013,8250,4023,215974312.5,1032,9683,8651,5702.179717,2383.55109
Cell 44 2013,8250,4021,215866942.7,1376,9341,7965,6986.451132,1578.324524
Cell 45 2013,8250,4013,215437463.6,5222,8935,3713,7808.240219,474.2531008
Cell 47 2013,8250,4010,215276408.9,422,9694,9272,6655.713217,2024.871618
Cell 48 2013,8250,4011,215330093.8,651,9694,9043,6216.930441,2269.251428
Cell 49 2013,8250,4010,215276408.9,1249,9683,8434,6587.924439,1947.952664
Cell 5 2011/12 Summer,8250,4013,215437463.6,-1875,9827,11702,5780.336656,2405.072818
Cell 5 2013,8250,4012,215383778.7,4285,8869,4584,7887.31007,626.4774438
Cell 50 2013,8250,4017,215652203.1,1387,9040,7653,7016.547423,1689.597833
Cell 51 2013,8250,4028,216242736.9,5785,8935,3150,7991.289225,403.5155959
Cell 52 2013,8250,4012,215383778.7,1274,9383,8109,6806.229312,1947.233063
Cell 53 2013,8250,4016,215598518.2,1387,9157,7770,6965.099104,1776.33324
Cell 54 2013,8250,4011,215330093.8,2636,8961,6325,7874.422837,669.7725035
Cell 55 2013,8250,4015,215544833.3,5785,8961,3176,7929.81594,487.4075607
Cell 56 2013,8250,4023,215974312.5,1522,9931,8409,7058.03132,1396.206921
Cell 57 2013,8250,4013,215437463.6,1694,8887,7193,7156.106653,1004.003202
Cell 58 2013,8250,4018,215705888,1694,8961,7267,7770.659034,942.6898818
Cell 59 2013,8250,4009,215222724,1505,9931,8426,6979.95535,1441.443483
Cell 6 2011/12,8250,4011,215330093.8,1142,9386,8244,6020.33458,2214.145002
Cell 6 2013,8250,4013,215437463.6,5334,9007,3673,8085.503862,453.5660198
Cell 6 NE 2011/12,8250,4013,215437463.6,1142,9386,8244,6131.815599,2094.831003
Cell 6 NW 2011/12,8250,4009,215222724,383,9784,9401,5971.539287,2430.297656
Cell 6 SW 2011/12,8250,4013,215437463.6,-195,9784,9979,5712.725642,2610.359876
Cell 60 2013,8250,4022,215920627.6,2277,8767,6490,6949.269518,935.6483596
Cell 61 2013,8250,4017,215652203.1,2116,8887,6771,7408.960667,983.0815894
Cell 7 2013,8250,4027,216189052,5313,9137,3824,8123.532903,578.9468767
Cell 9 NW 2013,8250,4011,215330093.8,-1842,9827,11669,5161.797806,2476.665499
Cell 9 SE 2013,8250,4010,215276408.9,-1875,9827,11702,4839.492519,2515.058044
Cell 9 SW 2013,8250,4009,215222724,-1875,9827,11702,5130.900723,2536.304268
Cell R1,8250,4003,214900614.7,974,8951,7977,5715.561329,1905.018065
Cell R10,8250,4012,215383778.7,1373,9275,7902,7399.757228,914.1712963
Cell R100,8250,4015,215544833.4,1387,9040,7653,7016.144209,1689.921765
Cell R101,8250,4012,215383778.7,1810,8935,7125,7737.33998,769.6785827
Cell R104,8250,4016,215598518.2,1282,9157,7875,6967.24751,1836.219088
Cell R105,8250,4016,215598518.2,1387,9157,7770,6965.099104,1776.33324
Cell R106,8250,4010,215276408.9,1401,9014,7613,7256.926683,1277.929849
Cell R107,8250,4010,215276408.9,2636,8961,6325,7874.375561,669.8493195
Cell R11,8250,4014,215491148.5,4285,8869,4584,7887.420279,626.5582786
Cell R111,8250,4014,215491148.5,1351,9931,8580,6670.96014,2032.521813
Cell R112,8250,4013,215437463.6,1694,9474,7780,7416.243957,792.3499269
Cell R113,8250,4012,215383778.7,1694,8887,7193,7156.111914,1004.128263
Cell R114,8250,4017,215652203.1,1694,8961,7267,7770.629574,942.8053627
Cell R117,8250,4013,215437463.6,1437,9931,8494,6606.568901,1903.416992
Cell R118,8250,4024,216027997.4,1522,9931,8409,7057.877237,1396.067634
Cell R119,8250,4015,215544833.3,1694,8887,7193,7046.716812,1036.542885
Cell R120,8250,4010,215276408.9,1941,8887,6946,7335.894015,1087.885702
Cell R121,8250,4016,215598518.2,3613,8831,5218,7986.88247,496.5875129
Cell R123,8250,4016,215598518.2,1505,9347,7842,6884.826942,1519.015497
Cell R124,8250,4012,215383778.7,2277,8767,6490,6948.471336,930.0502757
Cell R125,8250,4026,216135367.1,2277,8767,6490,6848.595877,953.1703378
Cell R126,8250,4017,215652203.1,2116,8887,6771,7229.630072,1094.40008
Cell R15,8250,4012,215383778.7,-1970,9468,11438,5699.723081,2240.295945
Cell R16,8250,4011,215330093.8,-1842,9827,11669,5159.229619,2477.414824
Cell R17,8250,4009,215222724,383,9386,9003,6052.581442,2337.040082
Cell R18,8250,4020,215813257.8,-384,9275,9659,6420.991045,1841.90576
Cell R19,8250,4011,215330093.8,1326,9768,8442,6503.356769,1745.677096
Cell R20,8250,4009,215222724,1422,8848,7426,7240.700175,1181.081668
Cell R21,8250,4010,215276408.9,1422,8838,7416,7386.613217,1315.823736
Cell R22,8250,4009,215222724,1848,8842,6994,7813.75979,924.7102501
Cell R24,8250,4013,215437463.6,-1875,9827,11702,5453.847496,2485.905801
Cell R25,8250,4011,215330093.8,-1875,9827,11702,5159.914734,2703.653203
Cell R26,8250,4010,215276408.9,383,9784,9401,5972.314963,2429.724398
Cell R27,8250,4008,215169039.1,851,9386,8535,6141.021208,2171.253204
Cell R28,8250,4015,215544833.3,1090,9773,8683,5676.382565,2289.067878
Cell R29,8250,4010,215276408.9,1090,9773,8683,6178.858853,2061.196298
Cell R30,8250,4014,215491148.5,1423,8838,7415,7413.839063,1054.54803
Cell R31,8250,4017,215652203.1,2057,8938,6881,7749.54344,736.6007317
Cell R35,8250,4013,215437463.6,-1875,9827,11702,5780.336656,2405.072818
Cell R36,8250,4009,215222724,-1875,9784,11659,5618.237965,2602.767785
Cell R37,8250,4013,215437463.6,-195,9784,9979,5756.580613,2491.62512
Cell R38,8250,4023,215974312.5,700,9382,8682,5476.691275,2436.608842
Cell R39,8250,4008,215169039.1,1128,9773,8645,6322.795409,2014.697011
Cell R40,8250,4010,215276408.9,1466,9211,7745,7018.134165,1304.898668
Cell R46,8250,4011,215330093.8,-779,9961,10740,5461.953628,2802.211721
Cell R47,8250,4016,215598518.2,-779,9971,10750,4978.877241,2850.027741
Cell R48,8250,4024,216027997.4,-195,9388,9583,5950.66501,2386.249285
Cell R49,8250,4011,215330093.8,-195,9971,10166,6035.57467,2284.708796
Cell R5,8250,4007,215115354.2,-1970,9374,11344,5819.707512,2054.039942
Cell R50,8250,4022,215920627.6,700,9982,9282,4353.955743,2456.873234
Cell R51,8250,4012,215383778.7,1202,9358,8156,6314.658275,1945.309413
Cell R52,8250,4015,215544833.4,2443,8808,6365,7370.640598,732.0572575
Cell R53,8250,4014,215491148.5,2443,8680,6237,7463.587444,685.8058046
Cell R54,8250,4021,215866942.7,4359,8955,4596,8090.032828,533.7372255
Cell R58,8250,4009,215222724,-779,9976,10755,5287.221502,2786.387837
Cell R59,8250,4010,215276408.9,-471,9971,10442,6005.568828,2374.061566
Cell R6,8250,4008,215169039.1,-2000,9230,11230,6045.807884,2189.470637
Cell R60,8250,4008,215169039.1,-1894,9971,11865,6222.278942,2197.679252
Cell R61,8250,4005,215007984.4,355,9982,9627,4748.588764,2628.846243
Cell R62,8250,4012,215383778.7,716,9829,9113,4890.999003,2531.442933
Cell R63,8250,4011,215330093.8,716,9358,8642,5978.752431,2124.807918
Cell R64,8250,4013,215437463.6,3349,9288,5939,7656.715176,573.6941586
Cell R65,8250,4011,215330093.8,3349,8798,5449,7894.44378,528.7150264
Cell R66,8250,4022,215920627.6,5718,8955,3237,8226.293386,341.2862279
Cell R69,8250,4009,215222724,-1724,9981,11705,5261.805188,2704.528858
Cell R7,8250,4007,215115354.2,-2000,9096,11096,6370.860245,1783.703406
Cell R70,8250,4023,215974312.5,-1894,9942,11836,5406.391002,2696.699335
Cell R71,8250,4009,215222724,-1894,9982,11876,5880.222749,2489.030977
Cell R72,8250,4008,215169039.1,-10,9982,9992,5568.213074,2607.167679
Cell R73,8250,4016,215598518.2,-10,9982,9992,4664.677291,2689.447265
Cell R74,8250,4010,215276408.9,716,9341,8625,6065.155611,2311.133091
Cell R75,8250,4012,215383778.7,3349,9341,5992,7618.457129,544.4565187
Cell R76,8250,4021,215866942.7,6008,8802,2794,8071.594877,357.7894506
Cell R77,8250,4021,215866942.7,6259,9040,2781,8184.360856,343.6735116
Cell R8,8250,4013,215437463.6,-384,8957,9341,6943.744829,1343.849704
Cell R80,8250,4007,215115354.2,-1894,9828,11722,4926.281507,2714.178972
Cell R81,8250,4010,215276408.9,-1894,9977,11871,5780.853117,2531.323033
Cell R82,8250,4018,215705888,-10,9874,9884,5994.832504,2432.296588
Cell R83,8250,4009,215222724,-10,9874,9884,6100.388875,2366.546836
Cell R84,8250,4008,215169039.1,834,9683,8849,5388.966567,2463.394115
Cell R85,8250,4025,216081682.3,1032,9683,8651,5700.618634,2383.443527
Cell R86,8250,4013,215437463.6,1535,9284,7749,7412.838774,1099.190741
Cell R87,8250,4013,215437463.6,5222,8935,3713,7808.283828,474.2385021
Cell R9,8250,4005,215007984.4,-384,9275,9659,7108.612984,1248.615303
Cell R90,8250,4011,215330093.8,422,9694,9272,6655.983545,2024.691555
Cell R91,8250,4011,215330093.8,651,9694,9043,6216.930441,2269.251428
Cell R92,8250,4012,215383778.7,1032,9683,8651,5446.442672,2394.784231
Cell R93,8250,4009,215222724,1249,9683,8434,6587.666251,1948.126991
Cell R97,8250,4018,215705888,784,9694,8910,6967.276257,1831.987099
Cell R98,8250,4014,215491148.5,1032,9683,8651,6572.89711,2193.591465
Cell R99,8250,4012,215383778.7,1274,9383,8109,6806.139581,1947.170999
Cell S102,8250,4014,215491148.5,5785,8935,3150,8001.700548,410.5672598
Cell S108,8250,4013,215437463.6,5785,8961,3176,7929.884376,487.5140943
Cell S13,8250,4009,215222724,5628,9125,3497,8181.593165,450.3999031
Cell S14,8250,4028,216242736.9,5313,9137,3824,8123.563307,578.8782223
Cell S2,8250,4013,215437463.6,5334,9007,3673,8085.503862,453.5660198
Cell S23,8250,4015,215544833.4,5348,9125,3777,8121.11731,497.8698665
Cell S32,8250,4010,215276408.9,5348,8938,3590,7953.308229,447.7192407
Cell S33,8250,4016,215598518.2,5348,8880,3532,8110.639193,457.885147
Cell S34,8250,4014,215491148.5,5452,8933,3481,8095.991779,385.033248
Cell S41,8250,4010,215276408.9,2761,8808,6047,7653.9601,523.0064102
Cell S42,8250,4011,215330093.8,4359,8938,4579,7987.826976,554.3323538
Cell S44,8250,4018,215705888,5823,8939,3116,8122.844201,394.8195108
Cell S56,8250,4018,215705888,5634,8955,3321,8056.318318,459.222286
Cell S67,8250,4017,215652203.1,5634,9040,3406,8222.12945,407.1465851
Cell S78,8250,4010,215276408.9,6375,9040,2665,8250.643142,346.6092356
Cell S88,8250,4016,215598518.2,5766,8986,3220,8071.188496,423.077362
Cell S94,8250,4018,215705888,5222,8935,3713,7957.612743,421.0448644
Cell S95,8250,4025,216081682.3,5785,8935,3150,7991.709068,403.3081895
W287,8250,4010,215276408.9,-1891,9740,11631,4336.315711,2125.464414
W295,8250,4010,215276408.9,1344,8991,7647,6850.12818,1814.089503
W338,8250,4006,215061669.3,692,9923,9231,3743.771593,2357.256166
W342,8250,4005,215007984.4,817,8605,7788,5357.10412,2297.019766
W345,8250,4012,215383778.7,1565,8605,7040,7186.804088,1167.959554
W387,8250,4003,214900614.7,-54,9937,9991,5167.288284,2471.773973
W393,8250,4010,215276408.9,853,9850,8997,5446.865337,2443.030243
W440,8250,4012,215383778.7,1125,9937,8812,5784.909023,2330.760262
W441,8250,4009,215222724,1125,8637,7512,6351.256423,1776.599162
W445,8250,4008,215169039.1,1848,8692,6844,6809.162924,1025.385583
W500,8250,4005,215007984.5,1427,8823,7396,6439.382022,1630.602533
1,8500,4256,228482891.8,-2000,9230,11230,6006.756814,2197.984963
2,8500,4252,228268152.3,-384,9275,9659,6283.468015,1952.393344
3,8500,4261,228751316.3,382,9768,9386,6843.274818,1505.999812
4,8500,4266,229019740.7,1422,8848,7426,7202.342944,1154.046459
5,8500,4259,228643946.5,-1875,9827,11702,5734.149096,2425.531779
6,8500,4254,228375522.1,1142,9386,8244,5992.863423,2219.688637
7,8500,4256,228482891.8,1090,9773,8683,5997.479323,2119.467303
8,8500,4263,228858686.1,1422,9715,8293,7185.512315,1217.948809
9,8500,4266,229019740.7,4359,8938,4579,7877.256915,505.5555583
10,8500,4254,228375522.1,-779,9915,10694,5212.053126,2838.046439
11,8500,4261,228751316.3,-195,9971,10166,5978.257686,2380.313639
12,8500,4266,229019740.7,700,9982,9282,4367.802625,2452.506942
13,8500,4263,228858686.1,1189,9358,8169,6260.96411,1993.440563
14,8500,4263,228858686.1,3421,8955,5534,8007.979123,548.1274611
16,8500,4261,228751316.3,-1724,9981,11705,5215.565595,2698.996924
17,8500,4261,228751316.3,-1894,9971,11865,6213.573574,2217.605768
18,8500,4250,228160782.5,700,9982,9282,4816.848,2603.63682
19,8500,4260,228697631.4,716,9829,9113,4945.051408,2516.881926
20,8500,4272,229341850.1,1739,9341,7602,7603.979167,587.4360482
21,8500,4258,228590261.6,6199,9040,2841,8174.011743,353.3994647
22,8500,4254,228375522.1,-1894,9828,11722,4890.634697,2750.41136
23,8500,4255,228429206.9,-10,9874,9884,6043.251469,2410.300417
24,8500,4264,228912371,651,9694,9043,6178.108349,2283.526421
25,8500,4258,228590261.6,1249,9683,8434,6588.587835,1953.070128
26,8500,4261,228751316.3,2626,9040,6414,7809.643511,493.5359617
27,8500,4262,228805001.2,1032,9683,8651,6521.970671,2224.379624
28,8500,4260,228697631.4,1387,9157,7770,6934.700469,1810.074158
29,8500,4268,229127110.5,1369,9040,7671,7014.193533,1700.298826
31,8500,4257,228536576.7,1475,9931,8456,7057.664083,1610.379717
32,8500,4261,228751316.3,1694,8887,7193,7168.535086,995.2099169
33,8500,4263,228858686.1,1505,9931,8426,7031.100164,1432.720799
34,8500,4256,228482891.8,1941,8887,6946,6958.805921,974.838726
10A,8500,4261,228751316.3,-779,9971,10750,5032.44168,2845.594485
10NE,8500,4264,228912371,-779,9915,10694,5175.865619,2812.282629
10NW,8500,4257,228536576.7,-1875,9784,11659,5640.318064,2590.049809
10SW,8500,4258,228590261.6,-779,9951,10730,5375.533819,2816.279684
11NE,8500,4249,228107097.6,-195,9784,9979,5723.893387,2490.717297
11NW,8500,4263,228858686.1,-195,9784,9979,5882.103683,2479.566213
11SE,8500,4255,228429206.9,-195,9971,10166,6044.776968,2294.042428
17NW,8500,4255,228429206.9,-471,9971,10442,5958.515159,2389.214753
17SE,8500,4255,228429206.9,-1894,9982,11876,5889.142891,2488.718845
17SW,8500,4261,228751316.3,-1894,9942,11836,5399.016193,2690.53722
22S,8500,4259,228643946.5,-1894,9828,11722,4770.049307,2743.596457
23S,8500,4266,229019740.7,981,9773,8792,4833.358884,2390.466957
24S,8500,4259,228643946.5,651,9694,9043,6172.068561,2285.80443
27A,8500,4263,228858686.1,784,9694,8910,6831.54586,1931.421849
2A,8500,4262,228805001.2,-384,9275,9659,6511.64946,1789.608263
5NE,8500,4257,228536576.7,-1875,9827,11702,4889.841673,2512.665426
5NW,8500,4249,228107097.6,-1875,9827,11702,5138.871499,2540.230966
5SE,8500,4260,228697631.4,-1875,9827,11702,5222.793192,2713.857263
6NE,8500,4255,228429206.9,1079,9386,8307,6059.641598,2132.152426
6NW,8500,4253,228321837.2,383,9784,9401,5980.59558,2416.635122
6SW,8500,4258,228590261.6,-195,9784,9979,5668.752466,2609.936284
Cell 1 2011/12,8500,4256,228482891.8,-2000,9230,11230,6006.756814,2197.984963
Cell 1 SW 2013,8500,4260,228697631.4,-1970,9468,11438,5720.037559,2227.258089
Cell 10 2011/12,8500,4254,228375522.1,-779,9915,10694,5212.053126,2838.046439
Cell 10 NE 2011/12,8500,4264,228912371,-779,9915,10694,5175.865619,2812.282629
Cell 10 NW 2011/12,8500,4257,228536576.7,-1875,9784,11659,5640.318064,2590.049809
Cell 10 SE 2013,8500,4252,228268152.3,383,9784,9401,5980.63429,2416.917963
Cell 10 SW 2011/12,8500,4258,228590261.6,-779,9951,10730,5375.533819,2816.279684
Cell 10-A 2011/12,8500,4261,228751316.3,-779,9971,10750,5032.44168,2845.594485
Cell 11 NE 2011/12,8500,4249,228107097.6,-195,9784,9979,5723.893387,2490.717297
Cell 11 NW 2013,8500,4262,228805001.2,-384,9275,9659,6428.120131,1859.330741
Cell 11 SW 2013,8500,4266,229019740.7,851,9386,8535,6116.665729,2159.305653
Cell 12 2013,8500,4258,228590261.6,1090,9773,8683,5997.318694,2119.264218
Cell 13 2013,8500,4268,229127110.5,1422,9764,8342,7173.63941,1219.055604
Cell 14 2013,8500,4266,229019740.7,1676,8842,7166,7794.616737,958.7651246
Cell 15 2013,8500,4262,228805001.2,5348,8938,3590,8087.286016,504.6723801
Cell 15-A 2013,8500,4264,228912371,5348,8902,3554,8110.448874,464.4723142
Cell 16 2013,8500,4259,228643946.5,5452,8942,3490,8106.130547,402.2993409
Cell 17 NW 2011/12,8500,4255,228429206.9,-471,9971,10442,5958.515159,2389.214753
Cell 17 NW 2013,8500,4248,228053412.7,-1875,9827,11702,5431.611111,2489.867379
Cell 17 SE 2013,8500,4258,228590261.6,-1875,9784,11659,5639.274542,2590.640491
Cell 17 SW 2013,8500,4260,228697631.4,-1875,9827,11702,5738.585915,2424.265244
Cell 18 2011/12,8500,4250,228160782.5,700,9982,9282,4816.848,2603.63682
Cell 18 NE 2013,8500,4262,228805001.2,-195,9784,9979,5747.514313,2578.767695
Cell 18 NW 2013,8500,4247,227999727.8,-1875,9827,11702,5207.38851,2712.449774
Cell 18 SE 2013,8500,4249,228107097.6,-195,9784,9979,5723.893387,2490.717297
Cell 18 SSE 2013,8500,4254,228375522.1,-195,9784,9979,5929.962388,2447.676279
Cell 19 NW 2013,8500,4257,228536576.7,851,9386,8535,6122.558609,2182.940939
Cell 2 2011/12,8500,4252,228268152.3,-384,9275,9659,6283.468015,1952.393344
Cell 2 NE 2013,8500,4260,228697631.4,-2000,9096,11096,6513.410094,1780.9023
Cell 2 SW 2013,8500,4251,228214467.4,-2000,9230,11230,6008.590449,2197.327386
Cell 20 2013,8500,4265,228966055.8,1090,9773,8683,6129.634701,2083.866883
Cell 21 2013,8500,4267,229073425.6,1320,9211,7891,6983.028357,1355.357351
Cell 22 2013,8500,4264,228912371,4359,8938,4579,7856.539869,529.0240725
Cell 23 2013,8500,4257,228536576.7,4359,8938,4579,7983.097486,549.7049245
Cell 24 2013,8500,4256,228482891.8,5452,8939,3487,8098.849154,384.1115552
Cell 25 NE 2013,8500,4252,228268152.3,-779,9915,10694,5210.75,2838.075005
Cell 25 SE 2013,8500,4258,228590261.6,-779,9951,10730,5375.488023,2816.342728
Cell 26 NE 2013,8500,4261,228751316.3,-195,9971,10166,5978.257686,2380.313639
Cell 26 NNW 2013,8500,4263,228858686.1,-779,9915,10694,5177.222848,2811.673067
Cell 26 NW 2013,8500,4261,228751316.3,-779,9971,10750,5032.44168,2845.594485
