CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell R37,2500,196100,19610000,0,41.37335205,41.37335205,3.861348912,2.691655462
Cell R38,2500,196104,19610400,0.071182251,22.99121094,22.92002869,3.516905687,1.650351096
Cell R39,2500,196084,19608400,0.01411438,16.41439819,16.40028381,2.59898977,1.384371968
Cell R40,2500,196062,19606200,0,21.29541016,21.29541016,2.611051021,1.746341785
Cell R46,2500,196104,19610400,0,28.42553711,28.42553711,4.233357889,3.024325308
Cell R47,2500,196105,19610500,0.001220703,15.59857178,15.59735107,3.250378831,2.079390055
Cell R48,2500,196088,19608800,0,47.97770691,47.97770691,3.897807991,2.732677263
Cell R49,2500,196122,19612200,0,46.88366699,46.88366699,3.872186482,2.584017067
Cell R5,2500,196120,19612000,0,33.2902832,33.2902832,3.761936187,3.186174896
Cell R50,2500,196112,19611200,0.011016846,25.84124756,25.83023071,4.210175565,2.186084429
Cell R51,2500,196086,19608600,0,17.70898438,17.70898438,2.116369011,1.553479908
Cell R52,2500,196055,19605500,0.000488281,29.07504272,29.07455444,1.657351731,1.227773813
Cell R53,2500,196075,19607500,0.00718689,17.76036072,17.75317383,1.977852403,1.53686034
Cell R54,2500,196030,19603000,0.000457764,14.65290833,14.65245056,1.512834943,0.909058902
Cell R58,2500,192182,19218200,0,35.39730835,35.39730835,4.574047999,2.860564981
Cell R59,2500,196118,19611800,0.001663208,46.42706299,46.42539978,3.228448653,2.049319402
Cell R6,2500,196107,19610700,0.043884277,14.50514221,14.46125793,2.528799648,1.4617225
Cell R60,2500,196113,19611300,0,12.02346802,12.02346802,2.090251732,1.490787381
Cell R61,2500,196098,19609800,0.000244141,39.51611328,39.51586914,4.339495499,3.257342521
Cell R62,2500,196075,19607500,0.020675659,31.7184906,31.69781494,4.29969332,2.329559164
Cell R63,2500,196065,19606500,0.016235352,18.06747437,18.05123901,2.431058536,1.410349144
Cell R64,2500,196052,19605200,0.018310547,35.90357971,35.88526916,2.321202427,1.216033121
Cell R65,2500,196049,19604900,0.003860474,9.746459961,9.742599487,2.253618086,1.183473006
Cell R66,2500,196041,19604100,0.007110596,9.821289063,9.814178467,1.401591341,0.881918214
Cell R69,2500,196107,19610700,0,30.0970459,30.0970459,4.721412054,2.841481326
Cell R7,2500,196080,19608000,0,21.83657837,21.83657837,2.895482277,2.464865326
Cell R70,2500,196110,19611000,0,44.40478516,44.40478516,3.743441939,2.87517692
Cell R71,2500,196084,19608400,0,29.83312988,29.83312988,2.892159248,2.361666755
Cell R72,2500,196072,19607200,0,29.30334473,29.30334473,5.076030755,3.012839341
Cell R73,2500,196092,19609200,0,22.83880615,22.83880615,2.646007658,2.133038617
Cell R74,2500,196050,19605000,0.018859863,26.68347168,26.66461182,2.673815274,1.567398534
Cell R75,2500,196076,19607600,0.01020813,38.91838074,38.90817261,2.189462013,1.405980515
Cell R76,2500,196061,19606100,0.003997803,14.54930115,14.54530334,1.838317479,1.299993882
Cell R77,2500,196026,19602600,0.005554199,12.95585632,12.95030212,1.595569178,1.19669508
Cell R8,2500,196096,19609600,0,23.18859863,23.18859863,1.740440499,1.772026912
Cell R80,2500,196092,19609200,0,33.15524292,33.15524292,3.275486149,3.645182645
Cell R81,2500,192959,19295900,0,10.3039856,10.3039856,1.616768359,1.374825018
Cell R82,2500,196092,19609200,0.000640869,30.94003296,30.93939209,4.485302267,2.419550272
Cell R83,2500,196078,19607800,0.042770386,39.59924316,39.55647278,4.364424334,2.730629788
Cell R84,2500,196059,19605900,0.068359375,43.78808594,43.71972656,5.176487336,2.906473126
Cell R85,2500,196084,19608400,0.005874634,20.23124695,20.22537231,2.977581141,1.751401451
Cell R86,2500,196035,19603500,0.005554199,17.36358643,17.35803223,1.729313621,1.27708769
Cell R87,2500,196041,19604100,0.005554199,13.06625366,13.06069946,1.820756443,1.109587427
Cell R9,2500,196072,19607200,0,7.86819458,7.86819458,1.675720088,1.27596139
Cell R90,2500,196102,19610200,0,22.17404175,22.17404175,3.018162152,1.613492025
Cell R91,2500,196065,19606500,0,14.25976563,14.25976563,2.945807147,1.765456477
Cell R92,2500,196043,19604300,0.048492432,35.59960938,35.55111694,5.06443435,2.828760375
Cell R93,2500,196036,19603600,0.069732666,15.78918457,15.7194519,2.884793515,1.237246315
Cell R97,2500,196087,19608700,0.000198364,24.85031128,24.85011292,3.367650366,2.140472097
Cell R98,2500,196059,19605900,0.006515503,11.50471497,11.49819946,2.606720407,1.570500334
Cell R99,2500,196047,19604700,0.003143311,13.49203491,13.4888916,2.266621514,1.520035963
Cell S102,2500,196053,19605300,6.10352E-05,5.836700439,5.836639404,0.811210582,0.615500361
Cell S108,2500,196040,19604000,0,6.940765381,6.940765381,1.295184472,0.871456584
Cell S13,2500,196040,19604000,0.000732422,5.901290894,5.900558472,0.605517035,0.64070459
Cell S14,2500,196032,19603200,0.00012207,4.826004028,4.825881958,0.499481704,0.420498479
Cell S2,2500,196079,19607900,0.002243042,4.183761597,4.181518555,0.666441737,0.595602311
Cell S23,2500,196056,19605600,4.57764E-05,6.902786255,6.902740479,1.097019468,0.770449535
Cell S32,2500,196047,19604700,0.007476807,12.19723511,12.1897583,1.741852653,0.934692823
Cell S33,2500,196030,19603000,0,13.36700439,13.36700439,0.7373894,0.640113992
Cell S34,2500,196023,19602300,0.001022339,8.492736816,8.491714478,1.104171193,0.668006799
Cell S41,2500,196053,19605300,0.007781982,16.76068115,16.75289917,1.676788671,1.10425568
Cell S42,2500,196040,19604000,0,15.16029358,15.16029358,1.675636537,1.041637401
Cell S44,2500,196048,19604800,0,7.029464722,7.029464722,1.141941302,0.645029423
Cell S56,2500,196013,19601300,0,7.672515869,7.672515869,0.741494366,0.723328575
Cell S67,2500,196048,19604800,0,7.322677612,7.322677612,0.625730025,0.627772237
Cell S78,2500,196036,19603600,1.52588E-05,11.69126892,11.69125366,1.255701085,1.059141927
Cell S88,2500,196015,19601500,0,11.3026123,11.3026123,0.760152683,1.038026613
Cell S94,2500,196033,19603300,0.00012207,6.292510986,6.292388916,1.422791253,0.91820214
Cell S95,2500,196049,19604900,0.002563477,8.547637939,8.545074463,1.449047931,1.207918485
W287,2500,196116,19611600,0.000473022,48.47720337,48.47673035,5.069947515,3.389156586
W295,2500,196086,19608600,0.002868652,7.155273438,7.152404785,0.901517121,0.950031759
W338,2500,196123,19612300,0.040222168,32.18640137,32.1461792,3.545490793,2.123868408
W342,2500,196105,19610500,0.017868042,29.14279175,29.12492371,2.939140487,2.905367014
W345,2500,196110,19611000,0.002029419,5.447372437,5.445343018,0.747710996,0.611344388
W387,2500,196143,19614300,0,288.4854736,288.4854736,3.323521992,4.697426893
W393,2500,196142,19614200,0.013473511,15.7585144,15.74504089,2.159396511,1.244257968
W440,2500,196134,19613400,0,18.01704407,18.01704407,3.695277487,2.137357147
W441,2500,196152,19615200,0.023574829,10.59527588,10.57170105,2.263755946,1.316227435
W445,2500,196120,19612000,0.003173828,10.1169281,10.11375427,0.970691399,1.057123957
W500,2500,196118,19611800,0,27.48652649,27.48652649,3.233936086,2.797257801
1,2750,237297,23729700,0.007125854,25.25042725,25.24330139,2.664811426,1.618850723
10,2750,237308,23730800,0.000305176,24.51837158,24.51806641,3.574403505,2.788221376
10A,2750,237283,23728300,0.001220703,19.20315552,19.20193481,3.371685368,2.178470147
10NE,2750,237311,23731100,0.000305176,23.13357544,23.13327026,2.812547275,2.183719286
10NW,2750,237283,23728300,0,26.61779785,26.61779785,2.648919802,1.873145581
10SW,2750,237313,23731300,0,25.23522949,25.23522949,4.815952933,3.158594899
11,2750,237289,23728900,0,47.97770691,47.97770691,4.118093092,2.776301609
11NE,2750,237288,23728800,0,41.37335205,41.37335205,3.874374521,2.698327781
11NW,2750,237277,23727700,0,27.13742065,27.13742065,3.539552818,2.922817773
11SE,2750,237283,23728300,0,46.88366699,46.88366699,3.984412288,2.550940284
12,2750,237270,23727000,0.011016846,25.84124756,25.83023071,4.370186235,2.294806575
13,2750,237239,23723900,0,27.36763,27.36763,2.203680109,1.586777835
14,2750,237224,23722400,0.000457764,14.65290833,14.65245056,1.691462156,0.95814641
16,2750,237312,23731200,0,30.0970459,30.0970459,4.766009487,2.870421378
17,2750,237291,23729100,0,16.28631592,16.28631592,2.072579937,1.522389317
17NW,2750,237303,23730300,0.001663208,46.42706299,46.42539978,3.379261389,2.121234246
17SE,2750,237275,23727500,0,29.83312988,29.83312988,2.889019733,2.405890574
17SW,2750,237307,23730700,0,44.40478516,44.40478516,3.929919288,3.079475493
18,2750,237272,23727200,0,43.23028564,43.23028564,4.928830249,3.211707509
19,2750,237259,23725900,0.01725769,47.73956299,47.7223053,4.300554474,2.442329355
2,2750,237282,23728200,3.05176E-05,21.01921082,21.0191803,3.786249504,2.544292456
20,2750,237231,23723100,0.01020813,38.91838074,38.90817261,2.201040782,1.407145616
21,2750,237220,23722000,0.005554199,12.95585632,12.95030212,1.585076983,1.171195373
22,2750,237261,23726100,0,41.57040405,41.57040405,3.451184187,4.024653959
22S,2750,237285,23728500,0,41.57040405,41.57040405,3.805298779,4.009661122
23,2750,237270,23727000,0.000640869,30.94003296,30.93939209,4.600185465,2.504297731
23S,2750,237279,23727900,0.060333252,36.99972534,36.93939209,4.431650662,1.796013522
24,2750,237254,23725400,0,78.2747345,78.2747345,3.060010063,1.787283585
24S,2750,237252,23725200,0,78.2747345,78.2747345,3.056149061,1.783144221
25,2750,237211,23721100,0.063354492,15.78918457,15.72583008,2.991054762,1.311467492
26,2750,237222,23722200,0.005554199,13.06625366,13.06069946,1.848515571,1.106185851
27,2750,237241,23724100,0.006515503,11.50471497,11.49819946,2.612336484,1.539862523
27A,2750,205460,20546000,0.000198364,23.36557007,23.3653717,3.828622256,2.330309564
28,2750,237245,23724500,0,12.62124634,12.62124634,2.304392604,1.519102623
29,2750,237206,23720600,0.015945435,8.867233276,8.851287842,2.637769001,1.172665812
2A,2750,237268,23726800,3.05176E-05,29.94091797,29.94088745,3.651103327,2.903306664
3,2750,237267,23726700,0.055786133,10.15519714,10.09941101,2.684542544,1.073463782
31,2750,237212,23721200,0.000869751,15.37870789,15.37783813,2.298410181,1.132072579
32,2750,237237,23723700,0.008178711,14.68016052,14.67198181,2.781348853,1.524127235
33,2750,237217,23721700,0.010604858,10.96408081,10.95347595,1.990388246,1.170049286
34,2750,237210,23721000,0.059143066,9.140319824,9.081176758,3.063064719,1.341437008
4,2750,237242,23724200,0.009063721,10.54586792,10.5368042,2.857959643,1.330348032
5,2750,237322,23732200,4.57764E-05,10.87155151,10.87150574,1.48693091,1.46559595
5NE,2750,237306,23730600,0,32.99398804,32.99398804,2.783103748,2.348200107
5NW,2750,237295,23729500,0,40.49505615,40.49505615,3.271030382,3.197032034
5SE,2750,237294,23729400,0,38.88284302,38.88284302,4.997523891,2.897395761
6,2750,237272,23727200,0,19.5643158,19.5643158,2.194278789,1.800959214
6NE,2750,237267,23726700,0,19.34005737,19.34005737,2.764099116,2.445891103
6NW,2750,237276,23727600,0.035171509,27.12869263,27.09352112,4.355725873,2.287940062
6SW,2750,237295,23729500,0.000152588,31.06787109,31.06771851,4.48922387,3.183580481
7,2750,237265,23726500,0.018325806,14.00952148,13.99119568,2.210805216,1.299658975
8,2750,237213,23721300,0.029541016,30.39764404,30.36810303,3.90714099,1.765029196
9,2750,237210,23721000,0.00718689,13.55638123,13.54919434,1.377794706,0.974576305
Cell 1 2011/12,2750,237297,23729700,0.007125854,25.25042725,25.24330139,2.664811426,1.618850723
Cell 1 SW 2013,2750,237296,23729600,0,35.62930298,35.62930298,3.676138791,2.955121523
Cell 10-A 2011/12,2750,237283,23728300,0.001220703,19.20315552,19.20193481,3.371685368,2.178470147
Cell 10 2011/12,2750,237308,23730800,0.000305176,24.51837158,24.51806641,3.574403505,2.788221376
Cell 10 NE 2011/12,2750,237311,23731100,0.000305176,23.13357544,23.13327026,2.812547275,2.183719286
Cell 10 NW 2011/12,2750,237283,23728300,0,26.61779785,26.61779785,2.648919802,1.873145581
Cell 10 SE 2013,2750,237305,23730500,0.035171509,27.12869263,27.09352112,4.354995378,2.288068265
Cell 10 SW 2011/12,2750,237313,23731300,0,25.23522949,25.23522949,4.815952933,3.158594899
Cell 11 NE 2011/12,2750,237288,23728800,0,41.37335205,41.37335205,3.874374521,2.698327781
Cell 11 NW 2013,2750,237289,23728900,3.05176E-05,19.92687988,19.92684937,3.538328466,2.723160484
Cell 11 SW 2013,2750,237294,23729400,0,11.40821838,11.40821838,1.765540697,1.662020491
Cell 12 2013,2750,237247,23724700,0.018325806,16.19338989,16.17506409,2.212756937,1.302186645
Cell 13 2013,2750,237231,23723100,0.029541016,30.39764404,30.36810303,4.029845398,1.75374469
Cell 14 2013,2750,237235,23723500,0.002349854,9.109603882,9.107254028,1.447910778,0.901391761
Cell 15-A 2013,2750,237204,23720400,0,13.36700439,13.36700439,0.753813378,0.665875702
Cell 15 2013,2750,237229,23722900,0,13.36700439,13.36700439,0.774035416,0.707067778
Cell 16 2013,2750,237195,23719500,0,6.673187256,6.673187256,0.921754717,0.63651827
Cell 17 NW 2011/12,2750,237303,23730300,0.001663208,46.42706299,46.42539978,3.379261389,2.121234246
Cell 17 NW 2013,2750,237325,23732500,0,35.94499207,35.94499207,1.957244179,2.442406666
Cell 17 SE 2013,2750,237296,23729600,0,26.61779785,26.61779785,2.648305838,1.872558048
Cell 17 SW 2013,2750,237303,23730300,0.000335693,11.86700439,11.8666687,1.559954238,1.516082865
Cell 18 2011/12,2750,237272,23727200,0,43.23028564,43.23028564,4.928830249,3.211707509
Cell 18 NE 2013,2750,237305,23730500,0.000152588,31.06787109,31.06771851,4.451328311,3.304076038
Cell 18 NW 2013,2750,237281,23728100,0,38.88284302,38.88284302,5.006595276,2.88054393
Cell 18 SE 2013,2750,237277,23727700,0,41.37335205,41.37335205,3.873834985,2.698303096
Cell 18 SSE 2013,2750,237297,23729700,0,47.97770691,47.97770691,3.675687785,2.832975685
Cell 19 NW 2013,2750,237295,23729500,0,17.70982361,17.70982361,1.542057785,1.498981133
Cell 2 2011/12,2750,237282,23728200,3.05176E-05,21.01921082,21.0191803,3.786249504,2.544292456
Cell 2 NE 2013,2750,237290,23729000,0,27.57203674,27.57203674,4.122578118,2.940489927
Cell 2 SW 2013,2750,237304,23730400,0.007125854,25.25042725,25.24330139,2.665657102,1.613983524
Cell 20 2013,2750,237250,23725000,0,9.058456421,9.058456421,2.32350786,1.131293608
Cell 21 2013,2750,237238,23723800,0,25.16889954,25.16889954,2.574385373,1.713194743
Cell 22 2013,2750,237227,23722700,0.011627197,13.55638123,13.54475403,1.580120259,0.98589698
Cell 23 2013,2750,237195,23719500,0,15.16029358,15.16029358,1.652620238,1.030166462
Cell 24 2013,2750,237195,23719500,0.001022339,8.492736816,8.491714478,1.106029523,0.647233243
Cell 25 NE 2013,2750,237309,23730900,0.000305176,24.51837158,24.51806641,3.573804193,2.788037281
Cell 25 SE 2013,2750,237313,23731300,0,25.23522949,25.23522949,4.816117347,3.158682746
Cell 26 NE 2013,2750,237276,23727600,0,47.97770691,47.97770691,4.118330632,2.776420169
Cell 26 NNW 2013,2750,237306,23730600,0.000305176,23.13357544,23.13327026,2.812638799,2.183990471
Cell 26 NW 2013,2750,237289,23728900,0.001220703,19.20315552,19.20193481,3.371458375,2.178346446
Cell 27 NW 2013,2750,237294,23729400,0,46.88366699,46.88366699,3.984906205,2.55114083
Cell 28 2013,2750,237279,23727900,0.011016846,25.84124756,25.83023071,4.369839507,2.29433952
Cell 29 2013,2750,237264,23726400,0,27.36763,27.36763,2.202081447,1.586071423
Cell 3 NE 2013,2750,237286,23728600,0,16.5922699,16.5922699,1.660406431,1.631935815
Cell 3 NW 2013,2750,237279,23727900,0,21.83657837,21.83657837,2.921299536,2.468165567
Cell 30 2013,2750,237219,23721900,0.003860474,14.1675415,14.16368103,2.226003076,1.184343272
Cell 31 2013,2750,237227,23722700,0.000457764,14.65290833,14.65245056,1.543470065,0.897640988
Cell 32 2013,2750,237193,23719300,0,12.03979492,12.03979492,0.689141414,0.721753829
Cell 33 NE 2013,2750,237297,23729700,0.001663208,46.42706299,46.42539978,3.379661717,2.121881271
Cell 33 SE 2013,2750,237282,23728200,0,44.40478516,44.40478516,3.928339028,3.081908947
Cell 33 SW 2013,2750,236719,23671900,0,33.77294922,33.77294922,4.875626731,2.897645444
Cell 34 N 2013,2750,237266,23726600,0,37.49267578,37.49267578,2.723878643,3.140998784
Cell 34 NW 2013,2750,237277,23727700,0,16.28631592,16.28631592,2.073060055,1.522347568
Cell 34 SE 2013,2750,237258,23725800,0,29.83312988,29.83312988,2.884704275,2.404749251
Cell 35 2013,2750,237275,23727500,0.000244141,43.23028564,43.2300415,4.524722003,3.336978572
Cell 37 2013,2750,237230,23723000,0.01020813,38.91838074,38.90817261,2.217884385,1.396224983
Cell 38 2013,2750,237218,23721800,0.005554199,12.95585632,12.95030212,1.601449784,1.172875125
Cell 39 2013,2750,237207,23720700,0,11.69126892,11.69126892,1.226000448,1.038483248
Cell 4 2013,2750,237252,23725200,0.0337677,10.15519714,10.12142944,2.609585637,1.124485099
Cell 40 NE 2013,2750,237279,23727900,0,44.40478516,44.40478516,3.360891187,3.505955951
Cell 41 N 2013,2750,237298,23729800,0,9.635025024,9.635025024,1.247091251,1.15684951
Cell 41 NW 2013,2750,237290,23729000,0,24.65969849,24.65969849,2.022098899,2.299292138
Cell 42 NW 2013,2750,237266,23726600,0.000640869,40.30612183,40.30548096,4.64063939,2.548653348
Cell 43 2013,2750,237251,23725100,0.005874634,20.23124695,20.22537231,3.070356652,1.76599994
Cell 44 2013,2750,237228,23722800,0.01020813,12.5537262,12.54351807,2.020788027,1.217848034
Cell 45 2013,2750,237226,23722600,0.005554199,13.06625366,13.06069946,1.850429065,1.106513231
Cell 47 2013,2750,237272,23727200,0,27.29922485,27.29922485,3.159134251,1.739951257
Cell 48 2013,2750,237250,23725000,0,78.2747345,78.2747345,3.055398221,1.782319388
Cell 49 2013,2750,237230,23723000,0.063354492,15.78918457,15.72583008,2.991403272,1.311668067
Cell 5 2011/12 Summer,2750,237300,23730000,0.000335693,11.86700439,11.8666687,1.560060587,1.51598248
Cell 5 2013,2750,237235,23723500,0.00604248,6.065093994,6.059051514,1.12017475,0.812870276
Cell 50 2013,2750,237216,23721600,0.015945435,8.867233276,8.851287842,2.637818873,1.172685979
Cell 51 2013,2750,237199,23719900,0.002563477,8.547637939,8.545074463,1.398950418,1.155908968
Cell 52 2013,2750,237209,23720900,0.003143311,13.49203491,13.4888916,2.251715115,1.490322991
Cell 53 2013,2750,237224,23722400,0,12.62124634,12.62124634,2.304004831,1.518803622
Cell 54 2013,2750,237187,23718700,0,7.558609009,7.558609009,1.575847225,1.01018347
Cell 55 2013,2750,237209,23720900,0,11.22441101,11.22441101,1.291707348,0.887437439
Cell 56 2013,2750,237222,23722200,0.010604858,10.96408081,10.95347595,1.988241275,1.16827572
Cell 57 2013,2750,237201,23720100,0.008178711,15.05038452,15.04220581,2.783072998,1.525820495
Cell 58 2013,2750,237215,23721500,0.005767822,8.766921997,8.761154175,1.486412184,0.961965315
Cell 59 2013,2750,237196,23719600,0.016479492,9.929321289,9.912841797,1.907465895,1.066837023
Cell 6 2011/12,2750,237272,23727200,0,19.5643158,19.5643158,2.194278789,1.800959214
Cell 6 2013,2750,237242,23724200,0.002243042,4.183761597,4.181518555,0.674653315,0.610212551
Cell 6 NE 2011/12,2750,237267,23726700,0,19.34005737,19.34005737,2.764099116,2.445891103
Cell 6 NW 2011/12,2750,237276,23727600,0.035171509,27.12869263,27.09352112,4.355725873,2.287940062
Cell 6 SW 2011/12,2750,237295,23729500,0.000152588,31.06787109,31.06771851,4.48922387,3.183580481
Cell 60 2013,2750,237220,23722000,0.048797607,9.140319824,9.091522217,2.849312122,1.37722596
Cell 61 2013,2750,237188,23718800,0,14.61720276,14.61720276,2.896850089,1.269944529
Cell 7 2013,2750,237222,23722200,0,4.826004028,4.826004028,0.478105893,0.416043782
Cell 9 NW 2013,2750,237306,23730600,0,41.97549438,41.97549438,2.864784027,2.73686064
Cell 9 SE 2013,2750,237304,23730400,0,32.99398804,32.99398804,2.782960471,2.347694043
Cell 9 SW 2013,2750,237327,23732700,0,40.49505615,40.49505615,3.272665444,3.197152898
Cell R1,2750,237307,23730700,0,92.10092163,92.10092163,2.816923898,3.735805705
Cell R10,2750,237241,23724100,0.0337677,10.15519714,10.12142944,2.609670683,1.124527897
Cell R100,2750,237222,23722200,0.015945435,8.867233276,8.851287842,2.638051085,1.172854748
Cell R101,2750,237211,23721100,0.007751465,8.867233276,8.859481812,1.577486591,1.072127703
Cell R104,2750,237243,23724300,0.01385498,23.92410278,23.9102478,2.155895092,0.989088688
Cell R105,2750,237229,23722900,0,12.62124634,12.62124634,2.30454257,1.519086463
Cell R106,2750,237216,23721600,0,22.63278198,22.63278198,3.225942852,2.061535093
Cell R107,2750,237200,23720000,0,7.558609009,7.558609009,1.576232417,1.010325086
Cell R11,2750,237229,23722900,0.00604248,6.065093994,6.059051514,1.120236914,0.813090225
Cell R111,2750,237238,23723800,0.027877808,26.57885742,26.55097961,2.715726594,2.033486886
Cell R112,2750,237229,23722900,0.025268555,15.37870789,15.35343933,2.771227173,1.363047314
Cell R113,2750,237205,23720500,0.008178711,15.05038452,15.04220581,2.782549783,1.525583272
Cell R114,2750,237212,23721200,0.005767822,8.766921997,8.761154175,1.486071066,0.961855473
Cell R117,2750,237225,23722500,0.024505615,8.595962524,8.571456909,1.589199336,0.800516049
Cell R118,2750,237210,23721000,0.010604858,10.96408081,10.95347595,1.987929213,1.168072784
Cell R119,2750,237214,23721400,0.008178711,14.60328674,14.59510803,2.570964513,1.420311655
Cell R120,2750,237196,23719600,0,18.67318726,18.67318726,2.683452824,1.341604022
Cell R121,2750,237189,23718900,0,8.140380859,8.140380859,1.611194759,0.988103204
Cell R123,2750,237225,23722500,0.016479492,9.149093628,9.132614136,1.675306997,0.879429581
Cell R124,2750,237225,23722500,0.029541016,8.971740723,8.942199707,2.644279962,1.3580353
Cell R125,2750,237205,23720500,0.025146484,12.67251587,12.64736938,2.733075862,1.495534621
Cell R126,2750,237203,23720300,0,14.61720276,14.61720276,2.990939675,1.30170013
Cell R15,2750,237303,23730300,0,35.62930298,35.62930298,3.676349067,2.955733398
Cell R16,2750,237296,23729600,0,41.97549438,41.97549438,2.862667586,2.740168976
Cell R17,2750,237275,23727500,0.022705078,18.34002686,18.31732178,3.247108521,1.735369514
Cell R18,2750,237291,23729100,3.05176E-05,19.92687988,19.92684937,3.539867341,2.731330879
Cell R19,2750,237277,23727700,0.01965332,23.84747314,23.82781982,2.581117342,1.149828155
Cell R20,2750,237230,23723000,0.009063721,9.643417358,9.634353638,2.497621819,1.349170005
Cell R21,2750,237229,23722900,0.002349854,9.621398926,9.619049072,2.049882417,1.171504274
Cell R22,2750,237250,23725000,0.002349854,9.109603882,9.107254028,1.448105306,0.901482865
Cell R24,2750,237322,23732200,0,35.94499207,35.94499207,1.957066387,2.442537048
Cell R25,2750,237279,23727900,0,38.88284302,38.88284302,5.00573251,2.879343814
Cell R26,2750,237303,23730300,0.035171509,27.12869263,27.09352112,4.316491697,2.268830484
Cell R27,2750,237290,23729000,0,17.70982361,17.70982361,1.541633471,1.498610335
Cell R28,2750,237273,23727300,0.018325806,37.51501465,37.49668884,3.006935236,1.936147315
Cell R29,2750,237241,23724100,0,9.058456421,9.058456421,2.323369745,1.131149228
Cell R30,2750,237253,23725300,0.003692627,27.03633118,27.03263855,2.292170457,1.493669966
Cell R31,2750,237217,23721700,3.05176E-05,13.33770752,13.337677,1.516774709,1.153442331
Cell R35,2750,237305,23730500,0.000335693,11.86700439,11.8666687,1.559197483,1.515451205
Cell R36,2750,237294,23729400,0,26.61779785,26.61779785,2.648725075,1.872924415
Cell R37,2750,237284,23728400,0,41.37335205,41.37335205,3.874544117,2.698562034
Cell R38,2750,237291,23729100,0.071182251,22.99121094,22.92002869,3.655350904,1.73898719
Cell R39,2750,237266,23726600,0.01411438,21.23376465,21.21965027,2.755935279,1.519943666
Cell R40,2750,237235,23723500,0,25.16889954,25.16889954,2.574275022,1.713171619
Cell R46,2750,237319,23731900,0,28.42553711,28.42553711,4.265196911,3.068194302
Cell R47,2750,237287,23728700,0.001220703,19.20315552,19.20193481,3.371782471,2.178588914
Cell R48,2750,237275,23727500,0,47.97770691,47.97770691,4.118843689,2.776585088
Cell R49,2750,237292,23729200,0,46.88366699,46.88366699,3.984959941,2.551285704
Cell R5,2750,237310,23731000,0,36.66217041,36.66217041,3.945746671,3.186444962
Cell R50,2750,237282,23728200,0.011016846,25.84124756,25.83023071,4.369445229,2.293620205
Cell R51,2750,237262,23726200,0,27.36763,27.36763,2.208701766,1.587287546
Cell R52,2750,237221,23722100,0,29.07504272,29.07504272,1.726890949,1.298824642
Cell R53,2750,237248,23724800,0.003372192,17.76036072,17.75698853,2.01793481,1.540709358
Cell R54,2750,237215,23721500,0.000457764,14.65290833,14.65245056,1.543490126,0.897675518
Cell R58,2750,228140,22814000,0,35.39730835,35.39730835,4.735982321,2.873925438
Cell R59,2750,237299,23729900,0.001663208,46.42706299,46.42539978,3.379118956,2.120794678
Cell R6,2750,237276,23727600,0.023834229,25.25042725,25.22659302,2.665365158,1.612964244
Cell R60,2750,237295,23729500,0,16.28631592,16.28631592,2.073242674,1.521960921
Cell R61,2750,237278,23727800,0.000244141,43.23028564,43.2300415,4.525547792,3.337326045
Cell R62,2750,237254,23725400,0.017715454,58.80621338,58.78849792,4.374306894,2.454115884
Cell R63,2750,237234,23723400,0.012710571,18.06747437,18.05476379,2.490036938,1.529789559
Cell R64,2750,237217,23721700,0.014511108,35.90357971,35.8890686,2.34623314,1.215807392
Cell R65,2750,237226,23722600,0.003860474,14.1675415,14.16368103,2.226248307,1.184200054
Cell R66,2750,237206,23720600,0.007110596,9.821289063,9.814178467,1.342994866,0.880271966
Cell R69,2750,236711,23671100,0,33.77294922,33.77294922,4.875880479,2.898093354
Cell R7,2750,237295,23729500,0,21.83657837,21.83657837,2.92079739,2.468284329
Cell R70,2750,237293,23729300,0,44.40478516,44.40478516,3.928957977,3.081627826
Cell R71,2750,237255,23725500,0,29.83312988,29.83312988,2.884489901,2.404727244
Cell R72,2750,237274,23727400,0,29.97949219,29.97949219,5.031105416,2.998297275
Cell R73,2750,237269,23726900,0,26.17181396,26.17181396,2.852044987,2.20831004
Cell R74,2750,237228,23722800,0.018081665,26.68347168,26.66539001,2.829835756,1.750193301
Cell R75,2750,237239,23723900,0.01020813,38.91838074,38.90817261,2.21784915,1.396442394
Cell R76,2750,237227,23722700,0.003997803,14.54930115,14.54530334,1.809457012,1.277011878
Cell R77,2750,237202,23720200,0.005554199,12.95585632,12.95030212,1.601300201,1.172805619
Cell R8,2750,237272,23727200,0,25.76072693,25.76072693,1.854570266,1.886619161
Cell R80,2750,237273,23727300,0,44.40478516,44.40478516,3.361217077,3.50592476
Cell R81,2750,227394,22739400,0,11.47061157,11.47061157,1.859114329,1.600182802
Cell R82,2750,237270,23727000,0.000640869,40.30612183,40.30548096,4.640063232,2.547895206
Cell R83,2750,237264,23726400,0.042770386,47.97457886,47.93180847,4.466876047,2.837862287
Cell R84,2750,237237,23723700,0.061630249,43.78808594,43.72645569,5.143560752,2.832092161
Cell R85,2750,237245,23724500,0.005874634,20.23124695,20.22537231,3.07127817,1.766627695
Cell R86,2750,237210,23721000,0.005554199,17.36358643,17.35803223,1.807635853,1.277711616
Cell R87,2750,237210,23721000,0.005554199,13.06625366,13.06069946,1.850163862,1.106490749
Cell R9,2750,237251,23725100,0,8.353912354,8.353912354,1.73058341,1.317572806
